"Pathway","Adjusted_Pvalue","Genes"
"protein localization to synapse",0.999999999999708,"HRAS/NSG1/ZDHHC12"
"leukocyte migration",0.999999999999708,"C1QBP/CCL2/CCL22/CCL5/CCL8/CCR7/CD99/CRTAM/CXCR3/FADD/GPR18/IL17RC/JAGN1/LCK/PDGFB/PERP/PLVAP/S1PR1/TMEM102/VCAM1"
"intracellular glucose homeostasis",0.999999999999708,"BAD/DYNLL1/FKBP1B/FOXA3/JAGN1/PTPRN/SRI"
"cardiac muscle cell differentiation",0.999999999999708,"ACADM/CBY1/GATA6/LMNA/MESP1"
"complement activation",0.999999999999708,"C1QBP/RGCC"
"circadian regulation of gene expression",0.999999999999708,"MAGED1/RBM4B"
"regulation of lipid catabolic process",0.999999999999708,"FMC1/MTLN"
"retina morphogenesis in camera-type eye",0.999999999999708,"NRL/SOX8"
"cellular response to hydrogen peroxide",0.999999999999708,"NQO1/PCNA"
"male gonad development",0.999999999999708,"GATA6/MSH2/PRDX4/RRM1/SOX8/TLR3"
"cellular response to hexose stimulus",0.999999999999708,"BAD/DYNLL1/FKBP1B/JAGN1/PTPRN/SRI"
"lymphocyte activation involved in immune response",0.999999999999708,"EOMES/ITM2A/KLRC2/MEN1/MSH2/PGLYRP2/RNF8/SHLD1/UNG/ZNF683"
"cardiac septum development",0.999999999999708,"GATA6/MKS1/NOG/SNX17"
"integrin-mediated signaling pathway",0.999999999999708,"ILK/ISG15/ITGAE/TEC"
"complement activation, classical pathway",0.999999999999708,"C1QBP"
"pituitary gland development",0.999999999999708,"NOG"
"granulocyte differentiation",0.999999999999708,"JAGN1"
"positive regulation of interleukin-10 production",0.999999999999708,"ISG15"
"wound healing, spreading of cells",0.999999999999708,"FIGNL2"
"regulation of membrane repolarization",0.999999999999708,"SNTA1"
"positive regulation of heart growth",0.999999999999708,"GATA6"
"epiboly involved in wound healing",0.999999999999708,"FIGNL2"
"cardiac muscle cell membrane repolarization",0.999999999999708,"SNTA1"
"apoptotic process involved in development",0.999999999999708,"JAG2"
"cell killing",0.999999999999708,"CADM1/CCL22/CCL8/CRTAM/FADD/HCST/HLA-G/HPRT1/KLRC2/LAG3/POMC/ROMO1"
"morphogenesis of a branching epithelium",0.999999999999708,"COL4A1/HOXB7/ILK/MAGED1/MKS1/NOG/SOX8/SPINT2"
"fibroblast growth factor receptor signaling pathway",0.999999999999708,"FIBP/NOG/ZDHHC16"
"bone remodeling",0.999999999999708,"NCDN/P3H4/S1PR1"
"astrocyte differentiation",0.999999999999708,"EOMES/NOG/SOX8"
"neural precursor cell proliferation",0.999999999999708,"DIXDC1/EML1/ILK/KIFAP3/RRM1/SPINT2/TMEM14B"
"immunoglobulin mediated immune response",0.999999999999708,"C1QBP/CD27/IL21R/IL9R/LTA/MSH2/RNF8/SHLD1/UNG"
"positive regulation of lymphocyte activation",0.999999999999708,"ACTL6A/BAD/CCL2/CCL5/CCR7/CD27/DNAJA3/FADD/HLA-G/IGFBP2/LCK/MSH2/SHLD1/SOCS1/TMIGD2/VCAM1"
"sterol transport",0.999999999999708,"ARV1/COMT/LDLRAP1/NAXE/TSPO"
"positive regulation of lipid metabolic process",0.999999999999708,"ABHD6/LDLRAP1/MLST8/MTLN/SIRT4"
"response to lipopolysaccharide",0.999999999999708,"CASP7/CCL2/CCR7/CDK4/COL6A1/CTR9/F2R/FASLG/GFI1/GPX4/GSTP1/LTA/NQO1/PRDX2/TBXA2R/TSPO/VCAM1"
"positive regulation of Wnt signaling pathway",0.999999999999708,"DIXDC1/GSKIP/ILK/RECK/RUVBL1/TMEM9"
"development of primary male sexual characteristics",0.999999999999708,"GATA6/MSH2/PRDX4/RRM1/SOX8/TLR3"
"signal release",0.999999999999708,"BAD/CCL5/CHRNA6/COMT/DTNBP1/DYNLL1/ECRG4/F2R/FKBP1B/JAGN1/ORAI1/OXT/PFKL/POMC/PREPL/PTPRN/SELENOM/SIRT4/SLC25A22/SNAP47/SNAPIN/SNX4/SRI/TSPO/UCN"
"protein sumoylation",0.999999999999708,"HMG20B/NSMCE4A"
"regulation of cardiac muscle tissue growth",0.999999999999708,"GATA6/NOG"
"regulation of cell-substrate junction organization",0.999999999999708,"CAMSAP3/MAPRE2"
"regulation of gliogenesis",0.999999999999708,"LTA/NOG/SOX8/TSPO"
"digestive system process",0.999999999999708,"COMT/EZR/OXT/PLS1"
"macrophage activation",0.999999999999708,"CALHM2/MCUB/TLR3/TMEM229B"
"chloride transmembrane transport",0.999999999999708,"ANO7/CLIC3/CLIC5/SLC26A1"
"negative regulation of MAPK cascade",0.999999999999708,"DUSP2/EFNA1/EZR/GSTP1/MEN1/PRMT1/PSMD10"
"alpha-beta T cell differentiation",0.999999999999708,"EOMES/GPR18/MEN1/SOCS1/ZNF683"
"defense response to virus",0.999999999999708,"APOBEC3C/APOBEC3G/C1QBP/CCDC92/EXOSC5/FADD/ISG15/NDUFAF4/OASL/POLR3K/RNF26/TARBP2/TLR3/TRIM32/USP18"
"cellular response to monosaccharide stimulus",0.999999999999708,"BAD/DYNLL1/FKBP1B/JAGN1/PTPRN/SRI"
"kidney epithelium development",0.999999999999708,"ACAT1/HOXB7/ILK/MAGED1/NOG/SOX8"
"regulation of kinase activity",0.999999999999708,"CCR7/CHMP6/DNAJA3/DTNBP1/EFNA1/GSKIP/GSTP1/HRAS/JTB/MAGED1/MEN1/MNAT1/MST1R/PDGFB/PSMD10/RGCC/TARBP2/TLR3/TRAF2/TRIB3/ZFYVE28/ZNF16/ZNF622"
"centriole replication",0.999999999999708,"PPP1R35"
"regulation of striated muscle tissue development",0.999999999999708,"ERBB3"
"type 2 immune response",0.999999999999708,"MEN1"
"regulation of digestive system process",0.999999999999708,"OXT"
"regulation of bone resorption",0.999999999999708,"S1PR1"
"regulation of adenylate cyclase activity",0.999999999999708,"ORAI1"
"ventricular septum morphogenesis",0.999999999999708,"NOG"
"epiboly",0.999999999999708,"FIGNL2"
"response to hexose",0.999999999999708,"BAD/DYNLL1/EIF2B2/EIF2B3/FKBP1B/JAGN1/PFKL/PTPRN/SRI"
"positive regulation of lipid localization",0.999999999999708,"ECRG4/FASLG/LDLRAP1/OXT"
"regulation of RNA stability",0.999999999999708,"DCP1B/ELAVL1/FASTK/FASTKD3/LSM1/NICOL1/NT5C3B/PHAX/PLEKHN1/PNPT1/TBRG4/TRAF2/ZCCHC17"
"macrophage differentiation",0.999999999999708,"FADD/SOCS1"
"non-canonical Wnt signaling pathway",0.999999999999708,"MKS1/SFRP5"
"regulation of blood circulation",0.999999999999708,"CYP2J2/DSP/F2R/FKBP1B/HRH1/OXT/RANGRF/SNTA1/SRI/TBXA2R/TMEM38B/UCN"
"homeostasis of number of cells",0.999999999999708,"ANKRD54/ATP5IF1/CCR7/COL6A1/DNAJA3/F2R/FADD/FOXA3/ISG15/LYAR/OCIAD2/PPP2R1A/PRDX2/PRMT1/SOD1/ZNF16"
"regulation of protein kinase activity",0.999999999999708,"CCR7/CHMP6/DNAJA3/DTNBP1/EFNA1/GSKIP/GSTP1/HRAS/JTB/MAGED1/MEN1/MNAT1/MST1R/PDGFB/PSMD10/RGCC/TARBP2/TLR3/TRAF2/TRIB3/ZFYVE28"
"non-canonical NF-kappaB signal transduction",0.999999999999708,"ADISSP/AKIP1/CD27/TLR3/TRAF2"
"negative regulation of T cell activation",0.999999999999708,"CRTAM/HLA-G/LAG3/PRDX2/SOCS1"
"cardiac muscle tissue growth",0.999999999999708,"GATA6/NOG/S1PR1"
"retina development in camera-type eye",0.999999999999708,"ACHE/ACTL6A/COL4A1/DTNBP1/NRL/RRM1/SOX8"
"positive regulation of secretion",0.999999999999708,"ACHE/ATP13A2/BAD/DTNBP1/DYNLL1/ECRG4/IER3IP1/KLRC2/ORAI1/OXT/PARD6A/RGCC/SNX4/SRI/UCN"
"nucleocytoplasmic transport",0.999999999999708,"ANKRD54/CHCHD4/EIF4A3/ELAVL1/HIKESHI/IPO11/LMNA/NUP37/NUTF2/PHAX/RAN/RANBP1/RIOK2/RITA1/THOC3/TMEM53"
"nuclear transport",0.999999999999708,"ANKRD54/CHCHD4/EIF4A3/ELAVL1/HIKESHI/IPO11/LMNA/NUP37/NUTF2/PHAX/RAN/RANBP1/RIOK2/RITA1/THOC3/TMEM53"
"epidermis development",0.999999999999708,"AGPAT2/COL6A1/DSP/GATA6/IFT74/JAG2/KDF1/KEAP1/KRT10/LSR/NSDHL/OPN3/PLAAT4/PLS1/POU3F1/SHARPIN/SOD1/STMN1/WNT10A"
"regulation of T cell activation",0.999999999999708,"ACTL6A/BAD/CCL2/CCL5/CCR7/CD27/CRTAM/DNAJA3/FADD/HLA-G/IGFBP2/LAG3/LCK/PRDX2/SOCS1/SOD1/TMIGD2/VCAM1/ZNF683"
"regulation of circadian rhythm",0.999999999999708,"MAGED1/NR2F6/OPN3/RBM4B"
"organ or tissue specific immune response",0.999999999999708,"DEFB1"
"positive regulation of D-glucose transmembrane transport",0.999999999999708,"OPN3"
"neutrophil activation",0.999999999999708,"CCL5"
"erythrocyte development",0.999999999999708,"LYAR"
"triglyceride homeostasis",0.999999999999708,"MTLN"
"negative regulation of cell migration involved in sprouting angiogenesis",0.999999999999708,"TBXA2R"
"mRNA transport",0.999999999999708,"CETN3/EIF4A3/NUP37/NUTF2/THOC3"
"regulation of neuron differentiation",0.999999999999708,"DIXDC1/HMG20B/LSM1/NREP/RAP1GAP/SOX8/TRIM32/YWHAH"
"regulation of heart contraction",0.999999999999708,"CYP2J2/DSP/FKBP1B/OXT/RANGRF/SNTA1/SRI/TMEM38B/UCN"
"amyloid precursor protein catabolic process",0.999999999999708,"EFNA1/SPON1"
"response to vitamin",0.999999999999708,"FKBP1B/SLC34A1/TSPO"
"cellular response to biotic stimulus",0.999999999999708,"CASP7/CCL2/CDK4/CTR9/GFI1/GSTP1/MUS81/PRDX2/TBXA2R/TMCO1/TSPO/WFS1"
"myoblast differentiation",0.999999999999708,"ACTL6A/DTYMK/ID3/SOX8"
"skin development",0.999999999999708,"COL6A1/DSP/GATA6/IFT74/KDF1/KRT10/LSR/NSDHL/OPN3/PLAAT4/POU3F1/SHARPIN/SLC27A4/STMN1/WNT10A"
"tissue homeostasis",0.999999999999708,"BBS12/F2R/LSR/MKKS/MKS1/NCDN/NT5E/PERP/S1PR1/SOD1/TJP3/TRIM32"
"anatomical structure homeostasis",0.999999999999708,"BBS12/F2R/LSR/MKKS/MKS1/NCDN/NT5E/PERP/S1PR1/SOD1/TJP3/TRIM32"
"cardiac muscle tissue development",0.999999999999708,"ACADM/CBY1/DSP/ERBB3/GATA6/LMNA/MESP1/MSC/NOG/PRMT1/S1PR1"
"aortic valve development",0.999999999999708,"EFNA1"
"mesenchymal cell proliferation",0.999999999999708,"LMNA"
"reproductive behavior",0.999999999999708,"OXT"
"collagen catabolic process",0.999999999999708,"PEPD"
"acylglycerol homeostasis",0.999999999999708,"MTLN"
"regulation of muscle tissue development",0.999999999999708,"ERBB3"
"regulation of reactive oxygen species biosynthetic process",0.999999999999708,"COA8"
"cellular response to amyloid-beta",0.999999999999708,"VCAM1"
"response to angiotensin",0.999999999999708,"COMT"
"positive regulation of cation channel activity",0.999999999999708,"STAC"
"positive regulation of lipid biosynthetic process",0.999999999999708,"ABHD6/MLST8/SIRT4"
"positive regulation of protein localization to nucleus",0.999999999999708,"CCT4/PINX1/RAN"
"positive regulation of pattern recognition receptor signaling pathway",0.999999999999708,"OASL/ZNRF1"
"regulation of mRNA catabolic process",0.999999999999708,"DCP1B/EIF4A3/ELAVL1/FASTK/FASTKD3/LSM1/NICOL1/NT5C3B/PLEKHN1/PNPT1/TBRG4/TRAF2/TTC5"
"cilium movement involved in cell motility",0.999999999999708,"DEFB1/DNAI3/EFCAB6/IFT81/INTS13/MEIG1/MKKS/NME7/TTLL1"
"positive regulation of monoatomic ion transmembrane transport",0.999999999999708,"CCL2/COA8/CXCR3/F2R/SRI/STAC"
"positive regulation of lymphocyte differentiation",0.999999999999708,"ACTL6A/BAD/CD27/HLA-G/SOCS1"
"heart contraction",0.999999999999708,"CYP2J2/DSP/FKBP1B/GATA6/OXT/RANGRF/SNTA1/SOD1/SRI/TMEM38B/UCN"
"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.999999999999708,"ADISSP/DKK3/FAM89B/FBXL15/GATA6/GIPC1/ILK/MEN1/NOG/NREP/PELO/PMEPA1/PRMT1/STUB1/TMEM53"
"connective tissue development",0.999999999999708,"ACAT1/COL6A1/CRIP1/HRAS/HSD17B1/MKKS/NOG/PDGFB/PLAAT3/RARG/SELENOM/SLC39A13/SOX8"
"leukocyte mediated immunity",0.999999999999708,"C1QBP/CADM1/CD27/CD7/CD8A/CRTAM/FADD/HCST/HLA-G/HPRT1/IL21R/IL9R/JAGN1/KLRC2/LAG3/LTA/MSH2/POMC/RNF8/SHLD1/SNX4/TLR3/TRAF2/UNG"
"positive regulation of transmembrane transport",0.999999999999708,"ARL6IP1/CCL2/COA8/CXCR3/F2R/OPN3/SLC34A1/SRI/STAC"
"hippocampus development",0.999999999999708,"MKKS/RAN/UQCRQ"
"regulation of insulin receptor signaling pathway",0.999999999999708,"SLC27A4/SOCS1"
"antigen processing and presentation of peptide antigen",0.999999999999708,"CTSF/HLA-G"
"cell surface toll-like receptor signaling pathway",0.999999999999708,"TRIM32/ZNRF1"
"regulation of postsynaptic membrane neurotransmitter receptor levels",0.999999999999708,"HRAS/NCDN/NSG1/RALA"
"ventral spinal cord development",0.999999999999708,"ABT1"
"sphingolipid catabolic process",0.999999999999708,"PLPP1"
"positive regulation of myoblast differentiation",0.999999999999708,"ACTL6A"
"establishment of spindle orientation",0.999999999999708,"ZW10"
"Wnt signaling pathway, planar cell polarity pathway",0.999999999999708,"MKS1"
"mammary gland morphogenesis",0.999999999999708,"PERP"
"regulation of triglyceride metabolic process",0.999999999999708,"TMX1"
"negative regulation of response to endoplasmic reticulum stress",0.999999999999708,"WFS1"
"regulation of macrophage migration",0.999999999999708,"CCL5"
"negative regulation of protein phosphorylation",0.999999999999708,"CHMP6/DGKQ/DNAJA3/GSKIP/GSTP1/MEN1/SOCS1/TARBP2/TRIB3/ZFYVE28"
"gonad development",0.999999999999708,"EIF2B2/GATA6/MKKS/MSH2/PRDX4/PTPRN/RRM1/SOD1/SOX8/TLR3"
"hair follicle development",0.999999999999708,"COL6A1/NSDHL/WNT10A"
"monocarboxylic acid transport",0.999999999999708,"CPT2/GOT2/OXT/SLC10A3/SLC27A2/SLC27A4/SLCO4A1"
"regulation of calcium ion transmembrane transport",0.999999999999708,"CXCR3/F2R/FKBP1B/MCUB/SRI/STAC/TMEM38B"
"regulation of nucleocytoplasmic transport",0.999999999999708,"CHCHD4/RAN/RIOK2/TMEM53"
"positive regulation of peptidyl-tyrosine phosphorylation",0.999999999999708,"ARL2BP/DGKQ/EFNA1/MLST8"
"D-glucose transmembrane transport",0.999999999999708,"OPN3/SLC27A4/SLC2A14/TRIB3"
"mesenchymal cell differentiation",0.999999999999708,"EFNA1/EOMES/GSC/MCRIP1/NOG/PEF1/POLR1B/RGCC/SDHAF2/SOX8/SPSB3/WNT10A"
"B cell differentiation",0.999999999999708,"BAD/CD27/ITM2A/MSH2/VCAM1"
"positive regulation of chemokine production",0.999999999999708,"TLR3/TRIM32"
"regulation of osteoclast differentiation",0.999999999999708,"EEIG1/TLR3"
"regulation of DNA binding",0.999999999999708,"ACD/PINX1"
"regulation of cartilage development",0.999999999999708,"NOG/RARG"
"response to monosaccharide",0.999999999999708,"BAD/DYNLL1/EIF2B2/EIF2B3/FKBP1B/JAGN1/PFKL/PTPRN/SRI"
"negative regulation of phosphorylation",0.999999999999708,"CHMP6/DGKQ/DNAJA3/DYNLL1/GSKIP/GSTP1/MEN1/SOCS1/TARBP2/TRIB3/ZFYVE28"
"icosanoid secretion",0.999999999999708,"OXT"
"negative regulation of type I interferon production",0.999999999999708,"RBX1"
"regulation of muscle organ development",0.999999999999708,"ERBB3"
"sodium ion homeostasis",0.999999999999708,"COMT"
"negative regulation of reactive oxygen species metabolic process",0.999999999999708,"COA8"
"SMAD protein signal transduction",0.999999999999708,"FAM89B/NOG/PMEPA1"
"cardiac conduction",0.999999999999708,"DSP/RANGRF/SRI"
"negative regulation of cation transmembrane transport",0.999999999999708,"FKBP1B/MCUB/SRI"
"negative regulation of cell activation",0.999999999999708,"CRTAM/HLA-G/LAG3/PDGFB/PGLYRP2/PRDX2/SOCS1/TMX1/TYRO3"
"mesoderm development",0.999999999999708,"DLL3/EOMES/MESD/MESP1/NOG"
"actin filament-based movement",0.999999999999708,"DSP/EPDR1/RANGRF/SNTA1/SRI"
"positive regulation of intracellular transport",0.999999999999708,"EZR/LDLRAP1/RAN/RIOK2/SNAPIN"
"mRNA export from nucleus",0.999999999999708,"EIF4A3/THOC3"
"negative regulation of BMP signaling pathway",0.999999999999708,"NOG/TMEM53"
"cholesterol efflux",0.999999999999708,"COMT/NAXE"
"negative regulation of T cell proliferation",0.999999999999708,"CRTAM/HLA-G"
"regulation of heart growth",0.999999999999708,"GATA6/NOG"
"glycerolipid metabolic process",0.999999999999708,"ABHD6/AGPAT2/DGKQ/DNAJC19/DPM3/ETNK2/PCYT2/PDGFB/PEMT/PIGP/PIGU/PIK3R4/PLAAT3/PLAAT4/PLCD1/SLC30A5/TMEM68/TMX1"
"anterior/posterior pattern specification",0.999999999999708,"AURKA/DLL3/HOXB2/HOXB7/MESP1/NOG/RARG/TDRKH/TULP3"
"protein localization to plasma membrane",0.999999999999708,"ABI3/ARFRP1/EZR/LDLRAP1/NHERF2/NSG1/PLEKHF1/PLS1/PREPL/PSMD10/RANGRF/STAC/ZDHHC4"
"myoblast fusion",0.999999999999708,"SCGB3A1"
"regulation of cell fate commitment",0.999999999999708,"MESP1"
"positive regulation of epithelial cell migration",0.999999999999708,"MAPRE2"
"calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",0.999999999999708,"KIFAP3"
"negative regulation of cold-induced thermogenesis",0.999999999999708,"ABHD6"
"integrated stress response signaling",0.999999999999708,"EIF2S1"
"regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",0.999999999999708,"SOD1"
"positive regulation of CD4-positive, alpha-beta T cell activation",0.999999999999708,"SOCS1"
"biomineral tissue development",0.999999999999708,"ATRAID/COL6A1/FBXL15/ISG15/MINPP1/S1PR1/TMEM38B"
"positive regulation of type I interferon production",0.999999999999708,"ISG15/TLR3"
"neuron fate commitment",0.999999999999708,"JAG2/ZDHHC16"
"protein localization to cilium",0.999999999999708,"TMEM107/TULP3"
"positive regulation of growth",0.999999999999708,"DNPH1/EZR/GATA6/MKKS/MLST8/N6AMT1/PLS1/PSMD10/TRIM32/UCN/WFS1"
"cytosolic transport",0.999999999999708,"AP1AR/ARFRP1/PLEKHJ1/PREPL/RNF126"
"embryonic organ development",0.999999999999708,"BLOC1S5/EFNA1/EIF4A3/EOMES/GSC/HOXB2/HOXB7/ID3/IFT52/MESP1/MKKS/MKS1/NOG/NSDHL/PDGFB/PLS1/PPIL1/PPP1R35/RARG/SOD1/SPINT2/TULP3"
"Ras protein signal transduction",0.999999999999708,"GRAP/HRAS/RALA/RRAS"
"hexose transmembrane transport",0.999999999999708,"OPN3/SLC27A4/SLC2A14/TRIB3"
"axis specification",0.999999999999708,"AURKA/MESP1/TDRKH"
"molting cycle process",0.999999999999708,"COL6A1/NSDHL/WNT10A"
"hair cycle process",0.999999999999708,"COL6A1/NSDHL/WNT10A"
"dendritic spine development",0.999999999999708,"ABI3/DTNBP1/EFNA1"
"development of primary sexual characteristics",0.999999999999708,"EIF2B2/GATA6/MKKS/MSH2/PRDX4/PTPRN/RRM1/SOD1/SOX8/TLR3"
"visual perception",0.999999999999708,"CLIC5/CRYZ/DNAJC19/MKKS/NRL/PDE6D/REEP6/SFRP5/WFS1"
"synaptic vesicle cycle",0.999999999999708,"ATP6V0A4/ATP6V1F/CLTB/DGKQ/DTNBP1/PREPL/PRKAR1B/SNAP47/SNAPIN"
"myeloid cell homeostasis",0.999999999999708,"ANKRD54/ATP5IF1/ISG15/LYAR/PRMT1/SOD1/ZNF16"
"cellular response to carbohydrate stimulus",0.999999999999708,"BAD/DYNLL1/FKBP1B/JAGN1/PTPRN/SRI"
"regulation of epithelial cell proliferation",0.999999999999708,"ATP5IF1/BAD/CCL2/CCL5/CDK4/CXCR3/FMC1/HRAS/IFT52/IFT74/KDF1/MAGED1/NOG/PDGFB/PTPRN/PYGO2/RAP1GAP/RGCC/TINF2"
"mRNA splice site recognition",0.999999999999708,"PUF60"
"cerebral cortex cell migration",0.999999999999708,"DIXDC1"
"negative regulation of lipid transport",0.999999999999708,"TSPO"
"epithelial cell differentiation involved in kidney development",0.999999999999708,"PDGFB"
"T-helper 1 type immune response",0.999999999999708,"HRAS"
"response to exogenous dsRNA",0.999999999999708,"TLR3"
"negative regulation of alpha-beta T cell activation",0.999999999999708,"SOCS1"
"digestive tract morphogenesis",0.999999999999708,"SFRP5"
"regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.999999999999708,"RNF34"
"semi-lunar valve development",0.999999999999708,"EFNA1"
"DNA damage response, signal transduction by p53 class mediator",0.999999999999708,"EEF1E1/PSMD10"
"negative regulation of endocytosis",0.999999999999708,"UBQLN2/WDR54"
"regulation of behavior",0.999999999999708,"GPR171/UCN"
"regulation of miRNA transcription",0.999999999999708,"GATA6/PDGFB"
"negative regulation of reproductive process",0.999999999999708,"PRDX4/SOD1"
"female sex differentiation",0.999999999999708,"EIF2B2/PTPRN/SOD1/TYRO3"
"adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.999999999999708,"CXCR3/DGKQ/POMC/PRKAR1B/S1PR1/S1PR4/TBXA2R"
"response to virus",0.999999999999708,"APOBEC3C/APOBEC3G/C1QBP/CCDC92/CCL22/CCL5/CCL8/EXOSC5/FADD/ISG15/MST1R/NDUFAF4/OASL/POLR3K/RNF26/STMN1/TARBP2/TLR3/TRIM32/USP18"
"innate immune response activating cell surface receptor signaling pathway",0.999999999999708,"KLRC2/TRIM32/ZNRF1"
"bone morphogenesis",0.999999999999708,"PEX7/RARG/TMEM107"
"establishment of cell polarity",0.999999999999708,"CAMSAP3/CCR7/CRTAM/FAM89B/WEE1/ZW10"
"germ cell development",0.999999999999708,"AURKA/DEFB1/DYNLL1/IFT81/MEIG1/MKKS/MSH2/PAQR5/PAQR8/PPP2R1A/PYGO2/RAN/RIMBP3/RIMBP3B/RNF8/SPINK2/TDRKH/TTLL1"
"positive regulation of cell-cell adhesion",0.999999999999708,"ACTL6A/BAD/CCL2/CCL5/CCR7/CD27/DNAJA3/FADD/HLA-G/IGFBP2/KIFAP3/LCK/SOCS1/TMIGD2/VCAM1"
"negative regulation of cell development",0.999999999999708,"DLL3/HLA-G/KIFAP3/LAG3/NOG/PGLYRP2/PRDX2/RTN4R/SOCS1/TLR3/TSPO/YWHAH"
"positive regulation of glucose metabolic process",0.999999999999708,"NNMT"
"antigen processing and presentation of exogenous antigen",0.999999999999708,"CTSF"
"cell differentiation in spinal cord",0.999999999999708,"ABT1"
"ovulation cycle process",0.999999999999708,"PTPRN"
"regulation of cyclase activity",0.999999999999708,"ORAI1"
"cell-cell adhesion mediated by cadherin",0.999999999999708,"RGCC"
"regulation of smooth muscle cell differentiation",0.999999999999708,"PDGFB"
"plasma lipoprotein particle organization",0.999999999999708,"PRKACB"
"endolysosomal toll-like receptor signaling pathway",0.999999999999708,"TLR3"
"negative regulation of cation channel activity",0.999999999999708,"SRI"
"embryonic pattern specification",0.999999999999708,"MESP1/TDRKH"
"miRNA transcription",0.999999999999708,"GATA6/PDGFB"
"amino acid transport",0.999999999999708,"ARL6IP1/DTNBP1/GIPC1/SLC25A22/SLC43A1/SLC7A10"
"negative regulation of binding",0.999999999999708,"AURKA/GEMIN2/NOG"
"positive regulation of cell growth",0.999999999999708,"DNPH1/MLST8/N6AMT1/PSMD10/TRIM32/UCN"
"positive regulation of leukocyte proliferation",0.999999999999708,"CCL5/DNAJA3/FADD/IGFBP2/TMIGD2/VCAM1"
"monosaccharide transmembrane transport",0.999999999999708,"OPN3/SLC27A4/SLC2A14/TRIB3"
"killing of cells of another organism",0.999999999999708,"CCL22/CCL8/POMC/ROMO1"
"regulation of nervous system process",0.999999999999708,"EIF4A3/F2R/GPR171/PRKAR1B"
"disruption of cell in another organism",0.999999999999708,"CCL22/CCL8/POMC/ROMO1"
"regulation of protein transport",0.999999999999708,"ACHE/ATP13A2/BAD/CCL5/CHCHD4/CYP51A1/DYNLL1/ERLEC1/F2R/FKBP1B/IER3IP1/JAGN1/ORAI1/PARD6A/PFKL/RAN/SERGEF/SIRT4/SLC25A22/SRI/UBAC2"
"regulation of D-glucose transmembrane transport",0.999999999999708,"OPN3/TRIB3"
"cellular response to vascular endothelial growth factor stimulus",0.999999999999708,"GAS1/VCAM1"
"positive regulation of blood vessel endothelial cell migration",0.999999999999708,"ATP5F1B/PDGFB"
"synaptic vesicle endocytosis",0.999999999999708,"CLTB/DGKQ"
"positive regulation of axonogenesis",0.999999999999708,"CHODL/METRN"
"cellular response to calcium ion",0.999999999999708,"CPNE7/SLC25A23"
"sensory perception of light stimulus",0.999999999999708,"CLIC5/CRYZ/DNAJC19/MKKS/NRL/PDE6D/REEP6/SFRP5/WFS1"
"Rac protein signal transduction",0.999999999999708,"HACD3"
"positive regulation of cytokinesis",0.999999999999708,"GIPC1"
"sperm-egg recognition",0.999999999999708,"CCT4"
"modulation by host of viral process",0.999999999999708,"CCL8"
"regulation of viral entry into host cell",0.999999999999708,"TRIM68"
"regulation of bone remodeling",0.999999999999708,"S1PR1"
"ephrin receptor signaling pathway",0.999999999999708,"EFNA1"
"positive regulation of stress fiber assembly",0.999999999999708,"RGCC"
"transition metal ion transport",0.999999999999708,"SLC30A5/SLC39A13/SLC39A4"
"regulation of phagocytosis",0.999999999999708,"CCL2/LYAR/SOD1"
"response to molecule of bacterial origin",0.999999999999708,"CASP7/CCL2/CCR7/CDK4/COL6A1/CTR9/F2R/FASLG/GFI1/GPX4/GSTP1/LTA/NQO1/PRDX2/TBXA2R/TSPO/VCAM1"
"Notch signaling pathway",0.999999999999708,"DLL3/GOT1/IFT74/JAG2/MESP1/PERP/RITA1"
"negative regulation of cell-cell adhesion",0.999999999999708,"CRTAM/HLA-G/LAG3/PRDX2/RGCC/SOCS1/SPINT2/TMX1"
"protein import into nucleus",0.999999999999708,"ELAVL1/HIKESHI/IPO11/LMNA/NUTF2/RAN"
"eye morphogenesis",0.999999999999708,"C12orf57/FASLG/NRL/POC5/RARG/SOX8"
"regulation of cell-matrix adhesion",0.999999999999708,"CAMSAP3/CCR7/GFUS/RRAS"
"regulation of regulated secretory pathway",0.999999999999708,"DTNBP1/KLRC2/PREPL/SNX4"
"leukocyte cell-cell adhesion",0.999999999999708,"ACTL6A/BAD/CCL2/CCL5/CCR7/CD27/CRTAM/DNAJA3/EZR/FADD/GFUS/HLA-G/IGFBP2/LAG3/LCK/NT5E/PRDX2/SOCS1/TMIGD2/VCAM1"
"muscle contraction",0.999999999999708,"C12orf57/CHRNB1/DSP/F2R/FKBP1B/GAMT/MKKS/OXT/RANGRF/SNTA1/SOD1/SRI/STAC/TBXA2R/TMEM38B/UCN"
"cell surface pattern recognition receptor signaling pathway",0.999999999999708,"TRIM32/ZNRF1"
"negative regulation of ERK1 and ERK2 cascade",0.999999999999708,"EZR/GSTP1"
"female gonad development",0.999999999999708,"EIF2B2/PTPRN/SOD1"
"regulation of organ growth",0.999999999999708,"GATA6/NOG/SOD1"
"regulation of biomineral tissue development",0.999999999999708,"ATRAID/ISG15/S1PR1"
"cell-substrate junction organization",0.999999999999708,"CAMSAP3/MAPRE2/RHOD"
