"Pathway","Adjusted_Pvalue","Genes"
"carbohydrate transmembrane transporter activity",1,"AQP7/SLC17A5/SLC2A1/SLC2A14/SLC2A7/SLC2A8/SLC45A1/SLC45A2/SLC50A1"
"non-membrane spanning protein tyrosine kinase activity",1,"FYN/ITK/JAK1/LCK/MATK/STYK1/TEC/TNK1/WEE1/WEE2"
"phospholipase C activity",1,"CCL5/CCR1/F2RL2/PLCD1/PLCD3/PLCD4"
"calcium-dependent phospholipid binding",1,"ANXA1/ANXA13/ANXA7/CPNE1/CPNE3/CPNE7/ESYT1/SYT11/SYT15/SYT17/SYT3/SYT4"
"nuclear receptor coactivator activity",1,"BRD8/DCAF6/KDM4C/MED24/MED30/RBM14/RNF4/SFR1/SLC30A9/SRA1/SS18/TADA3/WDR77"
"D-mannose binding",1,"BSG/CD209/LMAN1/LMAN2/LMAN2L"
"P-type ion transporter activity",1,"ATP13A1/ATP13A2/ATP1A2/ATP2B2/ATP2B3"
"protein kinase A regulatory subunit binding",1,"AKAP1/EZR/GSKIP/PRRC1/SPATC1L"
"P-type transmembrane transporter activity",1,"ATP13A1/ATP13A2/ATP1A2/ATP2B2/ATP2B3"
"protein heterodimerization activity",1,"ABCD2/ABCG5/ABTB3/ATF2/ATP1A2/ATP1B2/AURKA/BARD1/BIRC5/BOK/BUD23/CENPS/CENPT/CREB3L3/CYBA/DRAP1/ERBB3/EXT2/FXR2/FZD9/GTF2A2/H2AC12/H2AC15/H2AC16/H2AC20/H2AC25/H2AC7/H2AJ/H2AX/H2AZ1/H2BC26/H2BC3/H3C13/H3C6/H4C11/H4C14/H4C3/H4C5/HIP1R/HSF1/IRAK1/IRAK2/ITGA3/ITGB1/JAM3/KATNA1/KATNB1/KCNK1/KRT10/LSM5/LSM6/MICU2/MIGA2/MLXIPL/NAE1/NFYB/NOLC1/PAFAH1B3/PDGFA/PDGFB/PDSS2/PEF1/PHB1/POLE3/POLE4/PPP2R1A/PRMT5/PSMF1/QTRT1/RAN/RRAGA/SAE1/SDCBP2/SEPHS1/SLC3A1/SLC3A2/SRI/SUPT3H/TAF12/TAF3/TAF4B/TAF6/TAF6L/TAF9B/TCF12/TCF3/TCOF1/TENM4/TRMT112/TUBB2B/UBA2/UBA3/VAPB/XBP1/YWHAH/ZHX2/ZNF396"
"cargo receptor activity",1,"ACKR3/AMN/CD320/COLEC12/FOLR2/LDLR/LGALS3BP/LRP1/LRP2/MIA3/SCARA5/STAB1/STBD1/SURF4/TFR2"
"exopeptidase activity",1,"ACE/AEBP1/AGBL2/AGBL3/AGBL5/AOPEP/ATG4D/BLMH/CPB2/DNPEP/DPP3/DPP7/GGH/HPN/KDM8/MATCAP2/NAALADL1/PEPD/PM20D2/PRSS16/RCE1/RNPEPL1/SCRN2/TRHDE/ZMPSTE24"
"opsonin binding",1,"C1QBP/CFH/CFHR4/PHB1"
"nuclear export signal receptor activity",1,"CSE1L/RAN"
"neurotrophin receptor binding",1,"BEX3/EFNA5"
"monoamine transmembrane transporter activity",1,"SLC29A3/SLC6A3"
"vinculin binding",1,"RTCB/SORBS3"
"phosphatidylinositol 3-kinase regulator activity",1,"PIK3IP1/WDR81"
"nuclear glucocorticoid receptor binding",1,"FKBP4/YWHAH"
"phosphate ion binding",1,"ADSS2/OTC"
"N6-methyladenosine-containing RNA reader activity",1,"YTHDF1/YTHDF2"
"peptide-lysine-N-acetyltransferase activity",1,"ABHD14B/ATF2/BRD1/HAT1/ING4/KAT14/MEAF6/NAA50/NAA60/TADA2A"
"histone acetyltransferase activity",1,"ATF2/BRD1/HAT1/ING4/KAT14/MEAF6/NAA50/NAA60/TADA2A"
"chemoattractant activity",1,"ALKBH1/BMP4/CCL3/CCL5/CXCL10/FGF7/MIF/PDGFB/VEGFB"
"fibronectin binding",1,"EPHA1/IGFBP3/IGFBP6/ITGA3/ITGB1/MFAP2"
"metallocarboxypeptidase activity",1,"AEBP1/AGBL2/AGBL3/AGBL5/CPB2/PEPD"
"phosphatidylcholine binding",1,"ESYT1/PITPNB/PITPNM1/PLTP/RASGRP1/VDAC1"
"phosphatidylinositol phosphate phosphatase activity",1,"INPP5E/INPP5K/MTMR2/MTMR8/PTPMT1/SACM1L"
"transmembrane receptor protein tyrosine kinase adaptor activity",1,"FRS3/TRADD/TRAT1"
"sulfuric ester hydrolase activity",1,"ARSJ/ARSK/ARSL"
"minus-end-directed microtubule motor activity",1,"DNAH5/DNAH8/DYNC2H1"
"nuclear retinoid X receptor binding",1,"ARID5A/NR1H2/RARG"
"Notch binding",1,"DLL1/DLL3/GALNT11/JAG2/SNW1"
"polysaccharide binding",1,"PPP1R3C/PPP1R3F/PPP1R3G/REG4/STBD1"
"phosphatidylinositol bisphosphate phosphatase activity",1,"INPP5E/INPP5K/MTMR2/MTMR8/PTPMT1"
"signaling receptor inhibitor activity",1,"CCL5/DKK3/FST/IGFBP2/IL1RN/LRPAP1/LY6E/PCSK9/PXDN"
"cytoskeletal anchor activity",1,"ANK1/BICD1/NCK1/NCK2"
"neuropilin binding",1,"SEMA3E/SEMA3G/SEMA4F/SEMA6B"
"organic acid:sodium symporter activity",1,"SLC10A3/SLC1A1/SLC1A7/SLC38A1/SLC38A2/SLC5A8/SLC6A15"
"structural constituent of chromatin",1,"H1-1/H1-10/H1-3/H1-4/H1-5/H2AC12/H2AC15/H2AC16/H2AC20/H2AC25/H2AC7/H2AJ/H2AX/H2AZ1/H2BC26/H2BC3/H3C13/H3C6/H4C11/H4C14/H4C3/H4C5/LMNTD2"
"endopeptidase activity",1,"ACE/ADAM29/ADAM33/ADAMTS15/ADAMTS16/ADAMTS19/ADAMTS20/ADAMTS6/APEH/ASTL/ATG4A/ATG4B/ATG4C/ATG4D/ATP23/BLMH/CAPN10/CAPN15/CAPN2/CAPN5/CASP3/CASP6/CASP7/CIROP/CLCA1/CLCA4/CLPP/CORIN/CPNE1/CTSD/CTSF/CTSO/CTSW/ECEL1/ESPL1/F2/GPAA1/GZMB/GZMH/GZMK/GZMM/HM13/HPN/HPR/HTRA2/IDE/IMMP2L/KDM8/KLK1/LGMN/LONP1/MBTPS2/MIPEP/MMP1/MMP11/MMP19/MMP20/MMP23B/MMP25/MMP26/MMP27/MMP28/OMA1/PARL/PCSK4/PCSK9/PGA3/PIDD1/PIGK/PIK3IP1/PMPCA/PREP/PREPL/PROZ/PRSS23/PRSS37/PSMB10/PSMB5/PSMB6/PSMB8/PSMB9/RCE1/RHBDD1/RHBDD2/RHBDD3/SEC11C/SENP1/SPPL3/ST14/TASP1/THOP1/TLL2/TMEM59/TMPRSS11B/TMPRSS12/TMPRSS3/TYSND1/USP1/USP11/USP14/USP2/USP20/USP33/USP37/USP5/YME1L1/ZMPSTE24"
"receptor antagonist activity",1,"CCL5/DKK3/FST/IL1RN/LRPAP1/PXDN"
"protein demethylase activity",1,"ALKBH4/KDM4C/KDM4D/KDM8/RIOX1/RIOX2"
"RNA-directed DNA polymerase activity",1,"PTGES3/TERF2"
"high-density lipoprotein particle binding",1,"APOA1/PLTP"
"fucosyltransferase activity",1,"FUT10/FUT8"
"polyol transmembrane transporter activity",1,"AQP7/SLC2A13"
"quaternary ammonium group transmembrane transporter activity",1,"SLC25A19/SLC25A20"
"semaphorin receptor activity",1,"PLXNA1/PLXNB1"
"titin binding",1,"CALM1/CALM2"
"oligopeptide transmembrane transporter activity",1,"SLC15A1/SLC25A39"
"insulin receptor substrate binding",1,"LONP1/PRKCZ"
"protein binding involved in heterotypic cell-cell adhesion",1,"CXADR/NRCAM"
"organic acid binding",1,"ACOX3/ADH5/ALKBH3/CAD/CASTOR1/COL11A1/CYP26B1/CYP26C1/DBH/EGLN1/EPDR1/FABP5/FOLR2/FOLR3/GLRA3/GLUD2/GRHPR/GRIN1/GRM7/GSTP1/HBG1/HLCS/ID3/MAG/MCCC1/MTHFS/NAPEPLD/NDUFAB1/NOS1/NRTN/OGFOD1/OGFOD3/P3H1/P3H2/P3H3/P4HTM/PAM/PCCA/PHYH/RARS1/RBP1/RTN4R/SCP2/SESN1/SHMT1/SIGLEC12/SLC1A1/SLC38A9/UROS/YARS2"
"DNA binding, bending",1,"FOXC1/FOXD1/LEF1"
"plus-end-directed microtubule motor activity",1,"KIF19/KIF21A/KIF3A"
"phospholipid scramblase activity",1,"ATG9B/CLPTM1L/XKR9"
"GABA-gated chloride ion channel activity",1,"GABRG2/GABRG3/GABRR3"
"transmembrane receptor protein tyrosine kinase activator activity",1,"DGKQ/EFNA5/GREM1"
"scavenger receptor activity",1,"ACKR3/COLEC12/LGALS3BP/LRP1/STAB1"
"lipid transmembrane transporter activity",1,"ABCD2/ABCD3/FABP5/SLC10A3/SLC22A9/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1/SLC5A8/SLCO4A1"
"ion channel regulator activity",1,"ABCC9/ADRB2/AMIGO1/CALM1/CALM2/COMMD1/DRD2/FGF12/FGF14/FKBP1B/FXYD2/FXYD6/GEM/HPCAL4/KCNG2/KCNG3/KCNMB4/KCNV1/MCUB/NHERF1/NOS1/NRXN2/PACSIN3/PCSK9/PHPT1/PRKCZ/RANGRF/RASA3/RRAD/RSC1A1/SNTA1/SRI/STOM/STX8/SUMO1/TMPRSS3/VAMP8/VTI1B/YWHAH"
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",1,"CYP1B1/CYP26C1/CYP2J2/CYP2S1/CYP2U1/CYP4V2/CYP51A1/CYP7B1/HMOX2"
"quaternary ammonium group binding",1,"ESYT1/HACL1/ILVBL/PITPNB/PITPNM1/PLTP/RASGRP1/VDAC1"
"lipid transporter activity",1,"ABCA3/ABCB1/ABCD2/ABCD3/ABCG2/ABCG5/APOA1/APOF/ARV1/ATG9B/ATP10A/ATP8A2/ATP9B/CFHR4/CIDEC/CLPTM1L/CPTP/ESYT1/FABP5/GLTPD2/NPC1/OSBPL5/OSBPL7/OSBPL9/PITPNB/PITPNC1/PITPNM1/PLEKHA8P1/PLTP/RFT1/SCP2/SLC10A3/SLC22A9/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1/SLC5A8/SLCO4A1/STARD7/TRIAP1/TSPO/XKR9"
"channel regulator activity",1,"ABCC9/ADRB2/AMIGO1/CALM1/CALM2/COMMD1/DRD2/FGF12/FGF14/FKBP1B/FXYD2/FXYD6/GEM/HPCAL4/KCNG2/KCNG3/KCNMB4/KCNV1/MCUB/NHERF1/NOS1/NRXN2/PACSIN3/PCSK9/PHPT1/PRKCZ/RANGRF/RASA3/RRAD/RSC1A1/SMDT1/SNF8/SNTA1/SRI/STOM/STX8/SUMO1/TMPRSS3/VAMP8/VTI1B/YWHAH"
"xenobiotic transmembrane transporter activity",1,"ABCA3/ABCB1/ABCG2/ATRAID/SLC2A1/SLC47A1"
"lipoprotein particle binding",1,"APOA1/COLEC12/LDLR/PCSK9/PLTP/STAB1"
"protein-lipid complex binding",1,"APOA1/COLEC12/LDLR/PCSK9/PLTP/STAB1"
"sulfotransferase activity",1,"CHST10/CHST12/CHST4/CHST7/GAL3ST1/HS3ST2/HS3ST3A1/HS6ST1/SULT1C2/TPST2/UST"
"protein kinase A binding",1,"AKAP1/AKAP17A/AKAP3/EZR/GSKIP/PKIA/PRKAR1A/PRKAR1B/PRRC1/SPATC1L/SPHKAP"
"transcription coactivator binding",1,"GATA3/GATA6/MAP3K7/NFATC1/PGR/STAT1/VGLL4/ZBTB17/ZBTB49"
"intramembrane lipid transporter activity",1,"ABCA3/ABCB1/ATG9B/ATP10A/ATP8A2/ATP9B/CLPTM1L/RFT1/XKR9"
"inward rectifier potassium channel activity",1,"ABCC9/KCNH3/KCNJ11/KCNJ9/KCNK1"
"dynein light intermediate chain binding",1,"DNAH5/DNAH8/DYNC2H1/RAB11A/RAB11FIP3"
"histone H3 demethylase activity",1,"KDM4C/KDM4D/KDM8/RIOX1/RIOX2"
"DNA-binding transcription repressor activity, RNA polymerase II-specific",1,"AEBP1/ASCL2/CC2D1A/CREM/CTCF/CUX2/DEAF1/E2F8/E4F1/ELK3/ENO1/FOXP2/FOXP4/GATA3/GFI1/GSC/GTF2IRD1/HES1/HES6/HEY2/HINFP/HSF1/LEF1/MLXIPL/MSC/MYC/NEUROG3/NFATC2/NFATC3/NFKB1/NFX1/NR2F6/NR3C1/PAX6/PRRX1/RORC/SNAI3/SOX13/SOX30/SREBF2/TBX15/TBX21/TCF3/TGIF1/TGIF2/THAP1/THAP11/ZBTB14/ZBTB17/ZBTB2/ZBTB20/ZBTB45/ZBTB49/ZBTB7A/ZFP90/ZKSCAN3/ZNF131/ZNF140/ZNF202/ZNF219/ZNF239/ZNF263/ZNF536/ZNF572/ZNF668/ZNF85/ZNF91/ZNF93"
"solute:monoatomic cation symporter activity",1,"CTNS/SLC10A3/SLC12A1/SLC15A1/SLC16A1/SLC17A5/SLC1A1/SLC1A7/SLC20A1/SLC20A2/SLC25A22/SLC2A13/SLC34A3/SLC36A2/SLC38A1/SLC38A2/SLC38A3/SLC39A10/SLC39A14/SLC39A4/SLC39A6/SLC39A8/SLC45A1/SLC45A2/SLC5A8/SLC6A15/SLC6A3"
"oxygen carrier activity",1,"CYGB/HBG1"
"metalloendopeptidase inhibitor activity",1,"LXN/RECK"
"immunoglobulin receptor activity",1,"CD200R1/FCMR"
"diacylglycerol binding",1,"PLTP/RASGRP1"
"histone H3K9 demethylase activity",1,"KDM4C/KDM4D"
"S100 protein binding",1,"CACYBP/EZR"
"long-chain fatty acyl-CoA hydrolase activity",1,"ACOT7/ACOT8"
"peptidoglycan muralytic activity",1,"LYZL6/PGLYRP2"
"caspase binding",1,"FADD/NLRP7"
"polypeptide N-acetylgalactosaminyltransferase activity",1,"GALNT1/GALNT11/GALNT12"
"GABA-A receptor activity",1,"GABRG2/GABRG3/GABRR3"
"water transmembrane transporter activity",1,"AQP7/AQP8/SLC4A11"
"secondary active monocarboxylate transmembrane transporter activity",1,"SLC10A3/SLC16A1/SLC5A8"
"immunoglobulin receptor binding",1,"CR2/IGHE/IGHG3"
"transporter regulator activity",1,"ABCC9/ADRB2/AMIGO1/CALM1/CALM2/COMMD1/DRD2/FGF12/FGF14/FKBP1B/FXYD2/FXYD6/GEM/HPCAL4/KCNG2/KCNG3/KCNMB4/KCNV1/MCUB/NHERF1/NOS1/NRXN2/PACSIN3/PCSK9/PHPT1/PRKCZ/RANGRF/RASA3/RRAD/RSC1A1/SMDT1/SNF8/SNTA1/SRI/STOM/STX8/SUMO1/TMPRSS3/VAMP8/VTI1B/YWHAH"
"actinin binding",1,"CACNA1D/MAGI1/MICALL2/MYOZ1/MYPN/NFKB1/PRICKLE4"
"aspartic-type peptidase activity",1,"ASTL/CASP3/CASP7/CTSD/HM13/PGA3/SPPL3"
"lysophospholipase activity",1,"ABHD12/ABHD4/LYPLA2/PLA2G15"
"mRNA 5'-UTR binding",1,"CCT5/GNL3/LARP6/SHMT1"
"14-3-3 protein binding",1,"HLA-F/NEK1/NFATC2/PRKCZ/TBC1D22A/YWHAQ"
"cytokine receptor binding",1,"AMH/BABAM2/BEX3/CASP3/CASP8AP2/CCL14/CCL2/CCL20/CCL22/CCL3/CCL3L3/CCL4/CCL5/CCL8/CNIH4/CREB3/CTF1/CX3CR1/CXCL10/CXCL13/CXCL2/CXCL3/DNAJA3/EFNA5/FADD/FASLG/GATA3/GPR15LG/GREM1/IFNA14/IFNG/IFNL1/IL13/IL1RN/IL23A/IL23R/IL34/IL37/JAK1/LEFTY2/LIFR/LTA/LTB/MAP3K7/MIF/NARS1/PDCL3/PIBF1/PIDD1/PRL/PXDN/RNF41/SMAD6/SNX6/SOCS1/STAT1/TGFBR2/TGFBR3/TGFBR3L/TIMM50/TNFSF9/TOLLIP/TRADD/TRAF2/TRIM37/TSLP/VEGFB/XCL1/XCL2/YARS1"
"beta-catenin binding",1,"AMER2/ASH2L/BTRC/CBY1/CDH1/CDH10/CDH11/CDH12/CDH18/CDH3/CDH7/CXADR/DVL1/LEF1/NHERF1/NHERF2/PIN1/PRKN/PTPRK/PTPRU/RUVBL2/SOX30/SUFU/TAX1BP3"
"DNA-binding transcription repressor activity",1,"AEBP1/ASCL2/CC2D1A/CREM/CTCF/CUX2/DEAF1/E2F8/E4F1/ELK3/ENO1/FOXP2/FOXP4/GATA3/GFI1/GSC/GTF2IRD1/HES1/HES6/HEY2/HINFP/HSF1/HSF5/LEF1/MLXIPL/MSC/MYC/NEUROG3/NFATC2/NFATC3/NFKB1/NFX1/NR2F6/NR3C1/PAX6/PRRX1/RORC/SNAI3/SOX13/SOX30/SOX6/SREBF2/TBX15/TBX21/TCF3/TGIF1/TGIF2/THAP1/THAP11/ZBTB14/ZBTB17/ZBTB2/ZBTB20/ZBTB45/ZBTB49/ZBTB7A/ZFP90/ZKSCAN3/ZNF131/ZNF140/ZNF202/ZNF219/ZNF239/ZNF263/ZNF536/ZNF572/ZNF668/ZNF85/ZNF91/ZNF93"
"neuropeptide receptor binding",1,"AGRP/HCRT/NMB/PMCHL2/POMC/SHANK1/UCN"
"retinoic acid binding",1,"CYP26B1/CYP26C1/FABP5"
"all-trans-retinol dehydrogenase (NAD+) activity",1,"HSD17B6/RDH10/RDH11"
"tropomyosin binding",1,"TMOD1/TMOD3"
"amine binding",1,"HTR2C/SLC6A3"
"muscle alpha-actinin binding",1,"MYPN/PRICKLE4"
"monocarboxylate:sodium symporter activity",1,"SLC10A3/SLC5A8"
"tetrapyrrole binding",1,"ABCB6/CD320/CYB561D2/CYB5A/CYB5B/CYB5D2/CYBA/CYC1/CYCS/CYGB/CYP1B1/CYP26B1/CYP26C1/CYP2J2/CYP2S1/CYP2U1/CYP4F22/CYP4V2/CYP51A1/CYP7B1/EIF2AK1/FECH/HBG1/HCCS/HMOX2/LMBRD1/LPO/MMAB/MMUT/NOS1/PTGES2/PXDN/RSAD1/SDHD/STEAP3/THAP4"
"nuclear localization sequence binding",1,"BRAP/KPNA1/KPNA2/KPNA7"
"dynein complex binding",1,"ATMIN/BICD1/KATNB1/RAB29"
"carbohydrate binding",1,"ACAN/ADGRL2/ADGRL3/ALKBH3/BSG/C4B/CD209/CD248/CHI3L2/CHID1/CHODL/CLEC2D/CNTN1/COLEC12/CRYBG2/DBH/DGCR2/EGLN1/EVA1C/FAM3A/FBXO2/FBXO6/FUOM/GALK1/GALM/GALNT1/GALNT11/GALNT12/GBE1/GCK/GUSB/GYS1/HK1/KHK/KLRC1/KLRC2/KLRC3/KLRD1/KLRG1/KLRK1/LAYN/LMAN1/LMAN2/LMAN2L/MAG/NPTX2/OGFOD1/OGFOD3/P3H1/P3H2/P3H3/P4HTM/PAM/PFKL/PHYH/PKD1L3/PLA2R1/POMGNT1/PPP1R3C/PPP1R3F/PPP1R3G/PRG3/PTN/REG4/SIGLEC1/SIGLEC12/SLC2A8/STBD1/UGP2/ZG16B"
"ubiquitin-like protein peptidase activity",1,"BRCC3/COPS4/JOSD2/OTUB1/OTUD7A/PSMD14/SENP1/SENP8/STAMBPL1/UCHL5/UFSP1/UFSP2/USP1/USP11/USP14/USP17L2/USP18/USP19/USP2/USP20/USP21/USP26/USP28/USP33/USP37/USP44/USP47/USP5/ZC3H12A"
"histone demethylase activity",1,"KDM4C/KDM4D/KDM8/RIOX1/RIOX2"
"ligand-gated calcium channel activity",1,"FKBP1B/GRIK2/GRIK3/GRIN1/MCOLN2"
"minor groove of adenine-thymine-rich DNA binding",1,"PAX6"
"lysozyme activity",1,"LYZL6"
"GDP phosphatase activity",1,"ENTPD6"
"growth hormone receptor binding",1,"JAK1"
"1-phosphatidylinositol-3-kinase activity",1,"PIK3R3"
"haptoglobin binding",1,"HBG1"
"bile acid binding",1,"NAPEPLD"
"inhibitory MHC class I receptor activity",1,"KIR3DL1"
"peroxisome proliferator activated receptor binding",1,"PRMT2"
"ATPase-coupled inorganic anion transmembrane transporter activity",1,"ABCC9"
"unmethylated CpG binding",1,"CXXC1"
"sugar-phosphatase activity",1,"G6PC3"
"delta-catenin binding",1,"CCDC85B"
"mechanosensitive monoatomic cation channel activity",1,"KCNK10"
"arrestin family protein binding",1,"ARRDC1"
"sialyltransferase activity",1,"ST6GAL1/ST6GALNAC4/ST6GALNAC6"
"protein-RNA adaptor activity",1,"YTHDF1/YTHDF2/ZNF598"
"phosphatidylinositol kinase activity",1,"PI4K2B/PIK3R3/PIP4K2C/PIP5K1C"
"metalloaminopeptidase activity",1,"AOPEP/PEPD/RNPEPL1/TRHDE"
"MAP kinase activity",1,"MAP3K7/MAPK9"
"arachidonate epoxygenase activity",1,"CYP2J2/CYP2S1"
"water channel activity",1,"AQP7/AQP8"
"sodium-independent organic anion transmembrane transporter activity",1,"SLC22A9/SLCO4A1"
"sodium:chloride symporter activity",1,"SLC12A1/SLC6A3"
"retinol binding",1,"C8G/RBP1"
"acetylcholine receptor regulator activity",1,"CDK5/LY6E"
"lipase inhibitor activity",1,"ANXA1/APOC3"
"I-SMAD binding",1,"SMAD6/SMAD9"
"ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential",1,"GRIK2/GRIK3"
"methyl-CpG binding",1,"MBD3L3/PRMT1/PRMT5/WDR77/ZBTB38"
"modified amino acid transmembrane transporter activity",1,"CTNS/SLC25A12/SLC25A26/SLC25A39/SLC3A1"
"chloride channel activity",1,"BEST4/CLCA1/CLCA4/CLCN3/CLIC3/CLIC5/CLIC6/GABRG2/GABRG3/GABRR3/GLRA3/MFSD8/NMUR2/PACC1/SLC1A7/SLC26A11/SLC26A6"
"phosphatidylinositol binding",1,"ADAP1/AMER2/ARAP2/ARFIP2/ARHGAP33/ATP13A2/BBS5/BCAS3/COMMD1/CYTH3/ESYT1/EXOC1/EXOC7/FLII/FRMPD2/GGA2/GOLPH3/GOLPH3L/GPAA1/GSDMA/GSDMD/HGS/HIP1R/LAPTM4B/LDLRAP1/MAPKAP1/MITD1/MREG/MYO1B/NOXO1/OSBPL5/PFN1/PFN2/PHLDA1/PHLDA3/PIGK/PIGU/PITPNB/PITPNC1/PITPNM1/PLCD1/PLEK2/PLEKHA4/PLEKHA5/PLEKHF1/PLEKHN1/RACGAP1/RNF34/RPS6KC1/SDCBP2/SNAP91/SNX17/SNX20/SNX24/SNX25/SNX3/SNX4/SNX5/SNX6/SNX7/SNX9/SYTL2/TULP3/TWF2/VPS36/WIPI2/ZFYVE1/ZFYVE19/ZFYVE28"
"monooxygenase activity",1,"AKR1D1/COQ7/CYP1B1/CYP26B1/CYP26C1/CYP2J2/CYP2S1/CYP2U1/CYP4F22/CYP4V2/CYP51A1/CYP7B1/DBH/DOHH/FMO1/HMOX2/MIOX/MOXD1/MSMO1/NOS1/PAM/PCBD1/SQLE"
"calmodulin binding",1,"ACE/AEBP1/ASPM/ATP2B2/ATP2B3/ATP5IF1/CAMK2A/CAMSAP3/CASK/CFAP221/CNN1/CNN3/CTH/EDF1/FKBP8/GEM/GRIN1/INVS/IQCB1/IQCG/ITPKA/ITPKC/KCNH5/MAP6D1/MYH1/MYH13/MYH14/MYH2/MYO1B/MYO1D/MYO3A/MYO6/NDUFAF4/NGFR/NOS1/ORAI1/PHKG2/PPP3CC/RGS16/RRAD/SCN2A/SCN5A/SNTA1/SPATA17/SPHK1/TJP1/TPRG1L/TRPM4/WFS1"
"aspartic-type endopeptidase activity",1,"CASP3/CASP7/CTSD/HM13/PGA3/SPPL3"
"GABA receptor activity",1,"GABRG2/GABRG3/GABRR3"
"extracellular matrix structural constituent conferring compression resistance",1,"ACAN/HAPLN1/PRG3"
"tau-protein kinase activity",1,"CDK5/FYN/PHKG2"
"phosphoric diester hydrolase activity",1,"APEX2/CCL5/CCR1/CNP/F2RL2/FICD/NAPEPLD/PDE11A/PDE3B/PDE6B/PDE6G/PDE7B/PDE9A/PLCD1/PLCD3/PLCD4/PLD6/TDP1"
"MHC class II protein complex binding",1,"B2M/CD4/CD81/HSPA8"
"immune receptor activity",1,"ACKR3/CCR1/CCR10/CCR3/CCR7/CD200R1/CD4/CD44/CR2/CX3CR1/CXCR3/CXCR6/EPOR/FCMR/IFNLR1/IL10RA/IL15RA/IL17RC/IL21R/IL22RA1/IL23R/IL27RA/IL2RA/IL2RB/IL2RG/IL7R/IL9R/KIR2DL4/KIR3DL1/KLRC1/KLRC2/KLRD1/KLRK1/LEPR/LIFR"
"antigen binding",1,"B2M/CD209/DHCR24/HLA-A/HLA-B/HLA-C/HLA-F/HLA-G/HLA-H/IGHE/IGHG3/IGHV1-45/IGHV2-26/IGHV3-15/IGHV3-43/IGHV3-73/IGHV4-28/IGHV4-34/IGKV1D-33/IGKV3-15/IGLC7/IGLV3-19/IL7R/KIR2DL3/KLRC2/KLRD1/LAG3/PPP2R1A/SLC7A5/TAP1/TAPBP/TRAV12-2/TRAV12-3/TRAV19/TRAV23DV6/TRAV29DV5/TRAV8-4/TRBV12-3/TRBV7-9/TRGV3/TRGV9"
"NAD+ nucleosidase activity",1,"IL1RAPL1"
"intracellularly cyclic nucleotide-activated monoatomic cation channel activity",1,"CNGA1"
"S-methyltransferase activity",1,"MGMT"
"carbohydrate phosphatase activity",1,"G6PC3"
"CCR6 chemokine receptor binding",1,"CCL20"
"phosphatidylinositol 3-kinase regulatory subunit binding",1,"FAM83B"
"cyclic nucleotide-activated monoatomic ion channel activity",1,"CNGA1"
"serotonin binding",1,"HTR2C"
"phosphorylation-dependent protein binding",1,"THAP7"
"intracellularly gated calcium channel activity",1,"FKBP1B/MCOLN2"
"neurotransmitter receptor regulator activity",1,"CDK5/LY6E"
"inorganic anion transmembrane transporter activity",1,"ABCC9/ANKH/BEST4/CLCA1/CLCA4/CLCN3/CLIC3/CLIC5/CLIC6/GABRG2/GABRG3/GABRR3/GET3/GLRA3/MFSD5/MFSD8/NMUR2/PACC1/SLC12A1/SLC1A1/SLC1A7/SLC20A1/SLC20A2/SLC25A10/SLC25A11/SLC25A23/SLC25A25/SLC26A1/SLC26A11/SLC26A5/SLC26A6/SLC34A3/SLC37A4/SLC4A11/SLC4A2/SLC5A8/SLC6A3/UCP2"
"heme binding",1,"ABCB6/CYB561D2/CYB5A/CYB5B/CYB5D2/CYBA/CYC1/CYCS/CYGB/CYP1B1/CYP26B1/CYP26C1/CYP2J2/CYP2S1/CYP2U1/CYP4F22/CYP4V2/CYP51A1/CYP7B1/EIF2AK1/FECH/HBG1/HCCS/HMOX2/LPO/NOS1/PTGES2/PXDN/RSAD1/SDHD/STEAP3/THAP4"
"transmitter-gated monoatomic ion channel activity",1,"CHRNA5/CHRNA6/CHRNB1/CHRNG/GABRG2/GABRG3/GABRR3/GLRA3/GRID2/GRIK2/GRIK3/GRIN1"
"transmitter-gated channel activity",1,"CHRNA5/CHRNA6/CHRNB1/CHRNG/GABRG2/GABRG3/GABRR3/GLRA3/GRID2/GRIK2/GRIK3/GRIN1"
"proteoglycan binding",1,"CFH/FST/HPSE2/LRP1/NID1/PTPRF"
"hormone activity",1,"ADM2/AGRP/AMH/AVP/BGLAP/C7orf50/CALCA/CALCB/CGA/CHGB/COPA/ECRG4/HCRT/INSL4/LHB/METRN/METRNL/NMB/NPPC/OXT/PMCHL2/POMC/PRL/RETNLB/RLN1/RLN2/STC1/TOR2A/UCN"
"monoatomic anion transmembrane transporter activity",1,"BEST4/CLCA1/CLCA4/CLCN3/CLIC3/CLIC5/CLIC6/GABRG2/GABRG3/GABRR3/GLRA3/GPR89A/LRRC8A/LRRC8D/MFSD8/NMUR2/P2RX5/PACC1/PANX1/SLC12A1/SLC1A1/SLC1A7/SLC26A1/SLC26A11/SLC26A5/SLC26A6/SLC39A14/SLC4A2/SLC5A8/SLC6A3/UCP2/VDAC1/VDAC3"
