"Pathway","Adjusted_Pvalue","Genes"
"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",1,"ANXA1/CCL2/CCR1/GALR3/HRH1/HTR2C/LPAR3/PTGIR"
"negative regulation of epithelial to mesenchymal transition",1,"EFNA1/EPHA4/GATA3/HPN/MAD2L2/NOG/SDHAF2/SPSB3"
"regulation of action potential",1,"BIN1/CALM1/CXADR/FGF12/NOS1/RANGRF/SCN5A/SUMO1/TRPM4"
"cyclic nucleotide metabolic process",1,"CNP/EPHA2/NPPC/PDE7B/PDE9A"
"forelimb morphogenesis",1,"RDH10/RECK/RPGRIP1L/WNT7A/ZNF358"
"dopaminergic neuron differentiation",1,"HPRT1/LMX1B/OTX2/WNT1/WNT9B"
"regulation of platelet aggregation",1,"EMILIN1/PRKCQ/TMX1"
"regulation of cell morphogenesis",1,"ANKRD27/ANXA1/ARC/ARHGAP15/ATP10A/CAPRIN1/CCL2/CCL3/CD44/CDC42SE2/CDKL3/CFL1/CORO1A/CUX2/DAPK3/DBN1/DVL1/DVL2/EFNA5/EPHA4/EPHB2/EZR/F2/FAM171A1/FYN/GNA12/HPN/IL1RAPL1/ITPKA/KDR/KIT/LARP4/MOV10/MUL1/MYH14/MYL12B/NF2/NHERF1/PLXNA1/PLXNB1/PRAG1/PRKN/RELN/RIMS2/SEMA3E/SEPTIN7/SLC26A5/STAU2/SYT17/SYT3/SYT4/TBCCD1/ZMPSTE24"
"opsonization",1,"C4B"
"embryonic digestive tract morphogenesis",1,"ID2"
"negative regulation of vascular endothelial growth factor signaling pathway",1,"EMILIN1"
"regulation of response to drug",1,"SUFU"
"regulation of flagellated sperm motility",1,"CFAP69/PRDM14"
"xenobiotic detoxification by transmembrane export across the plasma membrane",1,"ABCB1/SLC47A1"
"regulation of cell size",1,"ABCB8/CCDC51/CDH1/CDK5/CDKL3/CLCN3/CLNS1A/COL6A1/DEPTOR/E2F4/EFNA5/EIF4G2/EPHA7/FSTL4/IL7R/LAMTOR5/LIMK1/LPAR3/LRRC8A/MAG/MAP3K7/MT3/NHERF1/NRCAM/RARG/RTN4R/SEMA3G/SEMA4F/SHANK3/SLC12A1/SLC26A5/SPART/STK39/TRPV2/TWF2/UCN"
"actomyosin structure organization",1,"ACTG1/ALKBH4/APOA1/ARHGAP28/ASAP3/BBS4/CNN1/CNN3/EPB41L4A/EPHA1/FAM171A1/FLII/FRMD5/INPP5K/ITGB1/ITGB1BP1/LIMK1/MKKS/MYH14/MYOZ1/MYPN/NF2/PFN1/PFN2/PHLDB2/PRKAR1A/PTGER4/RACGAP1/RGCC/RHOC/RHPN1/RHPN2/RHPN2P1/S100A10/S1PR1/SORBS1/SORBS3/STMN1/TESK1/TJP1/TMOD1/TMOD3/TNFAIP1/TTC8/VPS4A"
"single fertilization",1,"AKAP3/AP3B1/ASTL/CCDC87/CCT2/CCT3/CCT4/CCT5/CCT7/COL6A1/FAM170B/FOLR2/FOLR3/GNPDA1/HOXA10/HYAL3/IGSF8/LYZL6/NPM2/PARK7/PCSK4/PLCD4/POC1B/PRND/PRSS37/SLIRP/SNU13/SPAG8/STXBP1/TMPRSS12/TRPC3/UBE3A/UBXN8/WEE2/ZPBP"
"male sex differentiation",1,"ACE/ADAM29/ADGRG1/AMH/ASPM/BIK/BMPR1A/BOK/CSMD1/CYP1B1/DHCR24/FGF9/FKBP4/GATA3/GATA6/HOXA10/KIT/LHB/LRP2/MAMLD1/MSH2/NHLH2/NUDT1/PLEKHA1/PRDX4/RRM1/SCAPER/SOX8/SPATA2/TEX11/TFPT/TLR3/WNT9B/WT1/YBX3"
"regulation of potassium ion transport",1,"ABCC9/AMIGO1/ATP1B2/ATP1B3/BIN1/CACNA1D/CRBN/DRD2/DRD3/FXYD2/GCK/HCRT/ITGB1/KCNG2/KCNG3/NOS1/PRNP/STK39/SUMO1"
"cGMP-mediated signaling",1,"EDNRB/HTR2C/NPPC/PDE11A"
"positive regulation of potassium ion transmembrane transport",1,"AMIGO1/ATP1B2/ATP1B3/FXYD2"
"positive regulation of interleukin-6 production",1,"ARID5A/BSG/CYBA/F2R/HYAL2/IFIH1/IFNG/IL16/IL17D/IL17RC/SETD4/SPHK2/TICAM1/TLR3/TSLP/UCN/XBP1/ZBTB20"
"heart contraction",1,"ABCC9/ACE/ADA/ADM2/ASB3/ATG5/ATP1A2/ATP1B2/ATP2B2/ATP2B3/BIN1/CACNA1D/CALM1/CALM2/CORIN/CXADR/CYP2J2/DRD2/EDNRB/EXT2/FGF12/FKBP1B/FOXN4/GATA6/GLRX3/GRK2/GSTO1/HEY2/HOPX/MAP2K3/MYL3/NOS1/OXT/PPP1R13L/RANGRF/RNLS/SCN1A/SCN2A/SCN5A/SGCD/SGCG/SLC1A1/SNTA1/SOD1/SRI/STC1/SUMO1/TMEM38B/TRDN/TRPM4/UCN/VEGFB/ZC3H12A/ZMPSTE24"
"ameboidal-type cell migration",1,"ACTA2/ARF6/BMP4/C1QBP/CD248/CENPV/CORO1A/CRB2/CYGB/DUSP10/EDNRB/EFNB1/EPPK1/ERBB4/FGF7/FUT8/GNA12/HYAL2/IFNG/ITGA3/ITGB1/ITGB1BP1/ITGB7/KIT/LAMTOR2/LRP5/MACIR/MAPRE2/MARVELD3/MESP1/NHERF1/NRTN/PAX6/PFN1/PFN2/PKN3/PRR5L/RAB11A/RADIL/RIC8A/SEMA3E/SEMA3G/SEMA4F/SEMA5B/SEMA6B/SOX8/SYDE1/TESK1/TGFBR2/TMEM201/TPBG"
"striated muscle adaptation",1,"ACTN3/GATA6/GTF2IRD1/HEY2/LMNA/MYOZ1/NFATC1/TRPC3"
"plasma membrane invagination",1,"ALKBH4/ARF1/CLCN3/GULP1/SNX9/SPIRE1/VAMP7/XKR9"
"endocrine system development",1,"APOA1/ARMC5/BAD/BMP2/BMP4/BMPR1A/CDH1/CGA/CTNS/CYP1B1/DKK3/DLL1/DRD2/GATA3/GATA6/GLI2/HES1/MAP2K1/MAP2K2/NOG/NR3C1/PAX6/RHEB/SLC6A3/TSPO/WT1"
"positive regulation of interleukin-1 beta production",1,"AIM2/CCL3/GSDMD/HK1/HSPB1/IFI16/IFNG/PANX1/STMP1"
"cardiac muscle cell action potential involved in contraction",1,"BIN1/CACNA1D/FGF12/NOS1/SCN1A/SCN2A/SCN5A/SNTA1/TRPM4"
"regulation of lipid catabolic process",1,"AADAC/ABCD2/APOC3/CIDEC/FMC1/IDH1/LDLR/MTLN/PDE3B/TYSND1"
"osteoblast differentiation",1,"ACHE/ASF1A/ATP5F1B/ATRAID/BGLAP/BMP2/BMP4/BMPR1A/CBFB/CCDC47/CCL3/CLTC/COL1A1/COL6A1/DNAI3/EPHA2/FBXO5/FGF9/FIGNL1/GDF10/GLI2/GREM1/HIRA/HSPE1/ID3/IGFBP2/IGFBP3/JUNB/JUND/LEF1/LRP5/MEN1/MYBBP1A/NBR1/NOG/NPPC/PHB1/PSMC2/PTPRB/RDH14/RIOX1/RPS15/RRAS2/SMAD6/SMOC1/SND1/SOX8/SUFU/TCIRG1/TMEM53/TMEM64/TRPM4/TWSG1/UFL1/WWTR1/YAP1"
"regulation of membrane repolarization",1,"CACNA1D/NOS1/SCN5A/SNTA1/ZMPSTE24"
"cardiac muscle cell membrane repolarization",1,"CACNA1D/NOS1/SCN5A/SNTA1/ZMPSTE24"
"negative regulation of vascular associated smooth muscle cell proliferation",1,"BMP4/CNN1/GNA12/PDCD4/RBM10"
"positive regulation of angiogenesis",1,"ACVRL1/ADM2/BTG1/CCR3/CLIC3/CX3CR1/CXCR3/CYP1B1/DLL1/EMILIN1/EPHA1/FLT1/FOXC2/GATA6/GREM1/HSPB1/HTN1/ITGB1/JAK1/JMJD8/KDR/MYDGF/PAK4/PDCL3/RLN2/RRAS/SPHK1/TBXA2R/TEK/TGFBR2/TIE1/TJP1/TLR3/TMIGD2/VEGFB/WARS2/XBP1/ZC3H12A"
"physiological muscle hypertrophy",1,"CTDP1/MAP2K4/PARP2"
"physiological cardiac muscle hypertrophy",1,"CTDP1/MAP2K4/PARP2"
"cell growth involved in cardiac muscle cell development",1,"CTDP1/MAP2K4/PARP2"
"epidermis development",1,"AGPAT2/ALOX12B/ANXA1/AP3B1/BCR/BMP4/CASP3/CDH3/CNFN/COL6A1/CYP26B1/DLL1/DNASE1L2/DSG4/ELAPOR2/ELOVL1/EMP1/EPHA2/ERCC3/ERRFI1/EVPL/EXPH5/FABP5/FGF7/FGFR1/FOXC1/FST/FZD3/FZD6/GATA6/GLI2/HDAC1/HDAC2/HDAC3/HES1/HEY2/HOXA7/IFT74/JAG2/KDF1/KEAP1/KRT10/KRT14/KRT17/LAMA3/LAMC2/LORICRIN/LSR/MAP2K1/MYO6/NAGLU/NGFR/NHERF1/NSDHL/NSUN2/OPN3/OVOL3/PAX6/PDGFA/PIAS4/PKP1/PKP3/PLAAT4/PLS1/POU3F1/PPHLN1/PRKCH/SAV1/SCEL/SCRIB/SGPP1/SHARPIN/SOD1/SPINK5/ST14/STMN1/SVEP1/TGM5/TMEM132E/TMEM79/TNFRSF19/TRADD/TRPC4AP/TSG101/USH2A/WHRN/WNT10A/YAP1/ZMPSTE24"
"regulation of nitric-oxide synthase activity",1,"NOSIP/TERF2"
"negative regulation of vascular endothelial cell proliferation",1,"CCL2/FLT1"
"positive regulation of osteoblast differentiation",1,"ATRAID/BMP2/BMP4/BMPR1A/DNAI3/FBXO5/GDF10/JUND/LRP5/NPPC/WWTR1/YAP1"
"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",1,"B2M/CTSD/CTSF/LGMN"
"negative regulation of interleukin-8 production",1,"ANXA1/CACTIN/MAP2K5/PTPN22"
"positive regulation of axon extension",1,"EIF4G2/LIMK1/TRPV2/TWF2"
"positive regulation of response to tumor cell",1,"CRTAM"
"positive regulation of immune response to tumor cell",1,"CRTAM"
"sequestering of triglyceride",1,"PLIN2"
"positive regulation of meiotic nuclear division",1,"NPM2"
"positive regulation of Ras protein signal transduction",1,"RASGRP1"
"relaxation of cardiac muscle",1,"ATP1A2"
"membrane repolarization during ventricular cardiac muscle cell action potential",1,"NOS1"
"positive regulation of neuroinflammatory response",1,"CCL3"
"positive regulation of cardiocyte differentiation",1,"BMP4"
"epithelium migration",1,"ARF6/CORO1A/DUSP10/EPPK1/FGF7/IFNG/ITGA3/KIT/MACIR/MAPRE2/MARVELD3/PFN1/PFN2/PKN3/RAB11A/TESK1/TGFBR2"
"regulation of plasma lipoprotein particle levels",1,"ACSL3/APOA1/APOC3/DGAT1/FECH/LDLR/LDLRAP1/LIPA/LIPG/LRPAP1/NR1H2/PCSK9/PLTP/PRKACB/SOAT1"
"membrane repolarization",1,"ATP1A2/ATP1B2/ATP1B3/CACNA1D/NOS1/SCN5A/SNTA1/ZMPSTE24"
"regulation of chondrocyte differentiation",1,"ACVRL1/BMP4/GREM1/RARG/SOX5/SOX6/ZNF219"
"positive regulation of vascular associated smooth muscle cell proliferation",1,"BMPR1A/FGF9/LDLRAP1/MAP3K7/P2RY6/PDGFB/XBP1"
"extracellular matrix organization",1,"ADAMTS15/ADAMTS16/ADAMTS19/ADAMTS20/ADAMTS6/ADAMTSL3/ADAMTSL5/AEBP1/BMP2/CARMIL2/COL11A1/COL11A2/COL1A1/COL22A1/COL4A5/COL6A1/COLGALT2/CPB2/CSGALNACT1/CYP1B1/DMP1/EGFL6/EMILIN1/FBLN5/FLRT2/FOXC1/FOXC2/GREM1/HMCN1/HPN/HPSE2/IER3IP1/ITGA8/ITGB1/LAMA1/LARGE1/LRP1/LTBP4/MAD2L2/MMP1/MMP11/MMP19/MMP20/MMP23B/MMP25/MMP26/MMP27/MMP28/MPV17/MYF5/NID1/NOX1/NOXO1/NTN4/P3H4/PHLDB2/POMGNT1/PRDX4/PXDN/RECK/RGCC/RIC8A/SERAC1/SERPINH1/SLC39A8/SMOC1/SPINK5/SPINT2/ST7/TGFBI/TGFBR3/TIE1/TLL2/TMEM38B/WT1"
"regulation of axon extension",1,"CDH1/CDK5/CDKL3/EIF4G2/LIMK1/MAG/MT3/NRCAM/RTN4R/SEMA3G/SEMA4F/TRPV2/TWF2"
"epithelial cell development",1,"ACTA2/AKR1B1/ARHGEF26/BAD/BMP4/CCM2/DLL1/DNASE1L2/E2F4/EDNRB/EPHA2/EXPH5/EZR/FOXC2/FOXJ1/FRMD6/GSTM3/IFT74/KDF1/KDR/MAGI1/MAGI2/MARVELD2/PAX6/PDGFB/PGR/POF1B/PPP1R16B/RARG/RHEB/ROS1/SIPA1/SOX8/SPINT2/ST14/STC1/TFCP2L1/TJP1/TJP3/TMEM79/TMIGD1/TMOD1/WNT7A/YAP1/YIPF6"
"regulation of mRNA metabolic process",1,"AHCYL1/ALKBH5/ARB2A/ARID5A/BARD1/C1QBP/CAPRIN1/CDC73/CLNS1A/CNOT10/CNOT11/CNOT4/CNOT7/CNOT8/CPEB1/CWC22/DCP1B/E2F1/EIF4A3/ELAVL1/EXOSC10/FASTK/FASTKD1/FASTKD2/FASTKD3/FTO/FXR2/HSPA8/IKBKE/IWS1/KHDRBS3/LSM1/MAGOHB/METTL14/MIR340/MLH1/MOV10/NBAS/NCBP2/NICOL1/NOVA1/NT5C3B/PABPN1L/PAIP1/PARN/PCBP4/PCID2/PIAS4/PIWIL1/PKP1/PKP3/PLEKHN1/PNLDC1/PNPT1/POLR2G/PRDX6/PRMT5/PRR5L/PTBP1/PUF60/PUM1/RBFOX1/RBM10/RBM11/RBM38/RBM42/RBM8A/RIDA/RNPS1/SAFB/SAP18/SENP1/SNW1/SRRM4/SRSF12/SRSF2/SRSF7/SRSF8/TBRG4/TENT5B/TIA1/TRAF2/TTC5/UPF1/WDR77/YBX3/YTHDF1/YTHDF2/ZBTB7A/ZC3H12A/ZC3H14/ZFP36L2"
"smooth muscle cell proliferation",1,"BMP2/BMP4/BMPR1A/CCL5/CNN1/DBH/FGF9/GNA12/HDAC1/ID2/IFNG/IGFBP3/IL13/IRAK1/LDLRAP1/MAP3K7/MNAT1/MYB/NOX1/NPPC/P2RY6/PDCD4/PDGFB/PDGFD/PHB1/POLDIP2/PTGIR/RBM10/S1PR1/STAT1/VIPR2/XBP1/XRCC5/XRCC6/ZNF143"
"tissue migration",1,"ACTA2/ARF6/CORO1A/DUSP10/EPPK1/FGF7/IFNG/ITGA3/KIT/MACIR/MAPRE2/MARVELD3/PFN1/PFN2/PKN3/RAB11A/TESK1/TGFBR2"
"cellular component assembly involved in morphogenesis",1,"ACTG1/CCDC42/CNTN1/FLII/GNPAT/GPC1/ITGB1/MAG/MFSD14A/MTMR2/MYOZ1/MYPN/NCMAP/PFN4/PHLDB2/POC1B/PRKAR1A/SOX30/SPINK2/TBPL1/TENM4/TMOD1/TMOD3/TMPRSS12/TPPP/ZPBP"
"actin filament-based movement",1,"ABCC9/ACTA2/ATP1A2/BIN1/CACNA1D/EPDR1/FGF12/FRMD6/MYH14/MYH2/MYL6/MYO1B/MYO1D/MYO6/NOS1/RANGRF/SCN1A/SCN2A/SCN5A/SGCD/SNTA1/SRI/STC1/SUMO1/SUN2/TRPM4"
"cellular anatomical entity morphogenesis",1,"ACTG1/CCDC42/CNTN1/FLII/GNPAT/GPC1/ITGB1/MAG/MFSD14A/MTMR2/MYOZ1/MYPN/NCMAP/PFN4/PHLDB2/POC1B/PRKAR1A/SOX30/SPINK2/TBPL1/TENM4/TMOD1/TMOD3/TMPRSS12/TPPP/ZPBP"
"regulation of smooth muscle cell proliferation",1,"BMP2/BMP4/BMPR1A/CCL5/CNN1/DBH/FGF9/GNA12/HDAC1/ID2/IFNG/IGFBP3/IL13/IRAK1/LDLRAP1/MAP3K7/MNAT1/MYB/NOX1/NPPC/P2RY6/PDCD4/PDGFB/PDGFD/PHB1/PTGIR/RBM10/S1PR1/STAT1/VIPR2/XBP1/XRCC5/XRCC6/ZNF143"
"calcium ion import across plasma membrane",1,"CACNA1D/FYN/PPP3CC/PRNP/TRPV2"
"calcium ion import into cytosol",1,"CACNA1D/FYN/PPP3CC/PRNP/TRPV2"
"muscle cell migration",1,"AAMP/ACE/ANXA1/BMP4/BMPR1A/CCL5/CYP1B1/DOCK7/FGF9/GNA12/IGFBP3/ITGB1BP1/LRP1/MAP3K7/P2RY6/PDGFA/PDGFB/PDGFD/PLXNA1/XBP1"
"extracellular structure organization",1,"ADAMTS15/ADAMTS16/ADAMTS19/ADAMTS20/ADAMTS6/ADAMTSL3/ADAMTSL5/AEBP1/BMP2/CARMIL2/COL11A1/COL11A2/COL1A1/COL22A1/COL4A5/COL6A1/COLGALT2/CPB2/CSGALNACT1/CYP1B1/DMP1/EGFL6/EMILIN1/FBLN5/FLRT2/FOXC1/FOXC2/GREM1/HMCN1/HPN/HPSE2/IER3IP1/ITGA8/ITGB1/LAMA1/LARGE1/LRP1/LTBP4/MAD2L2/MMP1/MMP11/MMP19/MMP20/MMP23B/MMP25/MMP26/MMP27/MMP28/MPV17/MYF5/NID1/NOX1/NOXO1/NTN4/P3H4/PHLDB2/POMGNT1/PRDX4/PXDN/RECK/RGCC/RIC8A/SERAC1/SERPINH1/SLC39A8/SMOC1/SPINK5/SPINT2/ST7/TGFBI/TGFBR3/TIE1/TLL2/TMEM38B/WT1"
"developmental cell growth",1,"AURKA/AUTS2/CDH1/CDK5/CDKL3/COBL/CPNE1/CTDP1/CYFIP2/DCAF13/DCLK1/DVL1/EFNA5/EIF4G2/EPHA7/FLRT1/FSTL4/ITGB1/LIMK1/LPAR3/MAG/MAP2K4/MT3/MUL1/NRCAM/NRN1/PAK6/PARP2/PLXNA1/PRKCZ/PRKN/PRMT2/RARG/RIMS2/RTN4R/SEMA3G/SEMA4F/SEMA5B/SLC9A6/SPART/SSNA1/STK11/SYT17/SYT3/SYT4/TGFBR2/TRPV2/TWF2"
"response to fungus",1,"ATG5/CALCA/CX3CR1/FAM3A/GNLY/GPR15LG/HTN1/IL17RC/JAGN1/LEAP2/POMC/TSLP"
"negative regulation of response to wounding",1,"CASK/CERS2/CPB2/EPHA4/EPPK1/F2/FGB/FIGNL2/GIT1/MYOZ1/NEO1/PDGFA/PDGFB/PHLDB2/RTN4R/RTN4RL1/TMX1"
"cellular response to alcohol",1,"ACE/AIFM1/BLM/CDH1/CDK4/CYP1B1/DRD2/EFNA5/FDX1/GNAI1/GOLPH3/KLF2/OSBPL7/P2RY6/PAX6/PTGDR/PTGER4/RECQL5/SPHK2"
"negative regulation of transforming growth factor beta receptor signaling pathway",1,"BMP2/BRMS1/CDH3/EID2/FAM89B/HDAC1/HDAC2/ING1/INTS9/MIR101-1/PIN1/PMEPA1/RBBP4/RBBP7/SAP130/SAP30/SMAD6/SNX25/SNX6/STUB1/TGFBR3/WNT1/XBP1/ZBTB7A"
"external encapsulating structure organization",1,"ADAMTS15/ADAMTS16/ADAMTS19/ADAMTS20/ADAMTS6/ADAMTSL3/ADAMTSL5/AEBP1/BMP2/CARMIL2/COL11A1/COL11A2/COL1A1/COL22A1/COL4A5/COL6A1/COLGALT2/CPB2/CSGALNACT1/CYP1B1/DMP1/EGFL6/EMILIN1/FBLN5/FLRT2/FOXC1/FOXC2/GREM1/HMCN1/HPN/HPSE2/IER3IP1/ITGA8/ITGB1/LAMA1/LARGE1/LRP1/LTBP4/MAD2L2/MMP1/MMP11/MMP19/MMP20/MMP23B/MMP25/MMP26/MMP27/MMP28/MPV17/MYF5/NID1/NOX1/NOXO1/NTN4/P3H4/PHLDB2/POMGNT1/PRDX4/PXDN/RECK/RGCC/RIC8A/SERAC1/SERPINH1/SLC39A8/SMOC1/SPINK5/SPINT2/ST7/TGFBI/TGFBR3/TIE1/TLL2/TMEM38B/WT1"
"cellular response to estradiol stimulus",1,"AIFM1/H2AZ1/HSF1/RUVBL2"
"negative regulation of coagulation",1,"CPB2/F2/FGB/PDGFA/PDGFB/PROCR/TMX1"
"regulation of vascular associated smooth muscle cell migration",1,"BMP4/DOCK7/FGF9/GNA12/MAP3K7/PDGFB/XBP1"
"embryonic camera-type eye morphogenesis",1,"PAX2/PAX6"
"sodium ion import across plasma membrane",1,"SLC9A6/TRPM4"
"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",1,"NGFR/PDCD10"
"positive regulation of protein phosphorylation",1,"ABI1/ADRA2B/ADRB2/AKTIP/ARL2BP/BMP2/BMP4/BRAT1/CALCA/CALM1/CALM2/CARD10/CCND1/CCND3/CCR7/CD3E/CD4/CD80/CIB1/COPS8/CREBL2/CRIPTO/CSPG4/CTF1/CX3CR1/DAXX/DDRGK1/DGKQ/DOCK7/DUSP19/DVL2/EFNA1/EFNA5/EPHA4/EPHA7/ERBB4/F2/FBH1/FGF7/FGFR1/FGFR3/FLT1/FLT4/FYN/GREM1/HAX1/HDAC3/HES1/HRAS/IFNG/IFNL1/IL34/ITGB1BP1/JTB/KDR/KIT/LEPR/MAD2L2/MAGED1/MAP2K1/MAP2K2/MAP2K3/MAP3K7/MAPKAP1/MIF/MLST8/MNAT1/MT3/MYDGF/NOS1/PARK7/PDCD10/PDGFA/PDGFB/PFN2/PIBF1/PIK3R3/PIN1/PINK1/PRNP/PSMD10/RAD50/RASGRP1/RELN/RGCC/ROBO1/SNX9/SPHK1/STK11/STOX1/STRADB/TEK/TESK1/TLR3/TNFRSF11A/TNFRSF18/TPD52L1/TRAF2/TRIM6/VEGFB/XBP1/XRCC5/XRCC6/ZNF268"
"positive regulation of JNK cascade",1,"CCR7/CD27/DUSP19/DVL2/FLT4/HRAS/MAP2K4/NOX1/SH3RF1/SH3RF2/STK3/TLR3/TNFRSF19/TPD52L1/WNT7A/ZNF622"
"neuron maturation",1,"C1QL1/EDNRB/NRCAM/NTN4/SRRM4/TBX6"
"establishment of endothelial barrier",1,"EDNRB/EZR/MARVELD2/PPP1R16B/TJP1/TJP3"
"epithelial to mesenchymal transition",1,"APLF/BMP2/BMP4/COL1A1/CRB2/EFNA1/EOMES/EPHA4/FAM83D/FGFR1/FOXC1/GATA3/GREM1/GSC/HDAC2/HEY2/HPN/KLHL12/LEF1/MAD2L2/MCRIP1/NOG/NOLC1/PDCD4/PEF1/PHLDB2/POLR1B/RGCC/SDHAF2/SLC39A10/SLC39A6/SPSB3/TCOF1/TGFBR2/TGFBR3/TGFBR3L/TRIM28/WWTR1"
"positive regulation of vasculature development",1,"ACVRL1/ADM2/BTG1/CCR3/CLIC3/CX3CR1/CXCR3/CYP1B1/DLL1/EMILIN1/EPHA1/FLT1/FOXC2/GATA6/GREM1/HSPB1/HTN1/ITGB1/JAK1/JMJD8/KDR/MYDGF/PAK4/PDCL3/RLN2/RRAS/SPHK1/TBXA2R/TEK/TGFBR2/TIE1/TJP1/TLR3/TMIGD2/VEGFB/WARS2/XBP1/ZC3H12A"
"response to calcium ion",1,"ABCC9/AHCYL1/CALM1/CALM2/CPNE1/CPNE3/CPNE7/ENTPD6/FGB/HOMER1/ITPKA/ITPKC/JUNB/JUND/KCNMB4/LGMN/MICU2/MNAT1/NFATC2/PEF1/SCN5A/SEC31A/SLC25A12/SLC25A23/TRPC3"
"striated muscle cell differentiation",1,"ACADM/ACTG1/ACTN3/ADAMTS15/ALPK2/ATG5/B4GALNT2/BMP2/BMP4/BMPR1A/CAPN2/CASP3/CASP7/CBY1/CD81/COL6A1/CTCF/CTDP1/CXADR/CXCL10/CYP26B1/DLL1/DYRK1B/FBXO22/FLII/GATA6/GREM1/HDAC3/HDAC5/HEY2/HOMER1/HOPX/ITGB1/LARGE1/LMNA/LRRC27/MAMSTR/MAP2K4/MESP1/MTLN/MYF5/MYF6/MYORG/MYOZ1/MYPN/NAGLU/NEO1/NFATC2/NOS1/PARP2/PRKAR1A/PTGFRN/RBM38/RCAN1/SCGB3A1/SGCB/SGCD/SMYD3/SOX6/TMEM182/TMOD1/TMOD3/TRIM32/TRIM72/WNT1/WT1/XBP1/ZMPSTE24"
"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",1,"ACVRL1/ADISSP/AMH/BMP2/BMP4/BMPR1A/BRMS1/CDH3/CHRDL2/CRB2/DKK3/EID2/ELAPOR2/EMILIN1/FAM89B/FBXL15/FGF9/FKBP8/FOXD1/FST/FSTL4/GATA6/GIPC1/GREM1/HDAC1/HDAC2/HES1/ING1/INTS9/ITGA3/ITGA8/KDR/LRP1/LRP2/LTBP4/MAGI2/MEN1/MIR101-1/NBL1/NCLN/NEO1/NGLY1/NOG/NUP93/PARP1/PELO/PIN1/PMEPA1/PRMT1/RBBP4/RBBP7/SAP130/SAP30/SMAD5-AS1/SMAD6/SNW1/SNX25/SNX6/SPART/STK11/STUB1/TGFBR2/TGFBR3/TGFBR3L/TMEM53/TWSG1/UBE2O/WNT1/XBP1/ZBTB7A/ZC3H3"
"response to magnesium ion",1,"ENTPD6"
"negative regulation of cellular response to vascular endothelial growth factor stimulus",1,"EMILIN1"
"negative regulation of voltage-gated potassium channel activity",1,"SUMO1"
"positive regulation of phosphorylation",1,"ABI1/ADRA2B/ADRB2/AKTIP/ARL2BP/BMP2/BMP4/BRAT1/CALCA/CALM1/CALM2/CARD10/CCL5/CCND1/CCND3/CCR7/CD3E/CD4/CD80/CIB1/CIMAP3/COPS8/CREBL2/CRIPTO/CSPG4/CTF1/CX3CR1/DAXX/DDRGK1/DGKQ/DOCK7/DUSP19/DVL2/EFNA1/EFNA5/EPHA4/EPHA7/ERBB4/F2/FBH1/FGF7/FGFR1/FGFR3/FLT1/FLT4/FYN/GLMN/GREM1/HAX1/HDAC3/HES1/HRAS/IFNG/IFNL1/IL34/ITGB1BP1/JTB/KDR/KIT/LEPR/MAD2L2/MAGED1/MAP2K1/MAP2K2/MAP2K3/MAP3K7/MAPKAP1/MIF/MLST8/MNAT1/MT3/MYDGF/NOS1/PARK7/PDCD10/PDGFA/PDGFB/PFN2/PIBF1/PIK3R3/PIN1/PINK1/PRNP/PSMD10/RAD50/RASGRP1/RELN/RGCC/ROBO1/SNX9/SPHK1/STK11/STOX1/STRADB/TEK/TESK1/TLR3/TNFRSF11A/TNFRSF18/TPD52L1/TRAF2/TRIM6/VEGFB/WEE2/XBP1/XRCC5/XRCC6/ZNF16/ZNF268/ZNF622"
"regulation of phagocytosis",1,"APOA1/ATG5/BCR/C4B/CCL2/CYBA/HSPA8/IFNG/IL15RA/IL2RB/IL2RG/LMAN2/LYAR/SNX3/SOD1/SPHK1/SYT11"
"regulation of transmembrane transport",1,"ABCC9/ACE/ACSL5/ACTB/AHCYL1/AMIGO1/ARC/ARL6IP1/ARL6IP5/ASPSCR1/ATG5/ATP1A2/ATP1B2/ATP1B3/BIN1/CACNA1D/CALCA/CALM1/CALM2/CAPN10/CCL2/CNIH3/COA8/COMMD1/CORO1A/COX17/CRBN/CREBL2/CXCL10/CXCR3/CYBA/DRD2/EPHB2/F2/F2R/FABP5/FGF12/FGF14/FKBP1B/FXYD2/FXYD6/FYN/GEM/GJC2/GNB5/GOPC/GRIN1/GSTO1/HAP1/HEPH/HOMER1/HSPA2/IFNG/IL13/INPP5K/ISCU/ITGB1/JPH1/JPH3/KCNG3/KCNJ11/KCNJ9/LIME1/MCUB/NHERF1/NOS1/OAZ1/OPN3/P2RX5/P2RY6/PARK7/PCSK9/PPP3CC/PRKCI/PRNP/RANGRF/RELN/RGS9/RRAD/RSC1A1/SCN5A/SELENOS/SHANK1/SLC26A5/SLC26A6/SLC38A1/SLC43A1/SLC7A5/SNTA1/SORBS1/SPHK2/SRI/STAC/STK39/STOM/STXBP3/SUMO1/TCAF1/TCIRG1/TMBIM6/TMEM38B/TMSB4X/TOR2A/TRDN/TRIB3/TRPC3/UCP2/VDAC1/WNK2/XCL1/YWHAH/YWHAQ"
