"Pathway","Adjusted_Pvalue","Genes"
"inhibitory synapse",0.752944188322854,"LHFPL4/NLGN3"
"U2-type precatalytic spliceosome",0.752944188322854,"LSM4/SF3A1/SF3B1/SF3B4/SRRM2"
"SAGA-type complex",0.752944188322854,"ATXN7/ATXN7L3/POLE4/TAF4"
"filamentous actin",0.752944188322854,"PDLIM2/PDLIM7/SPECC1"
"Golgi lumen",0.752944188322854,"ABCC5/APP/CSPG5/MUC12/MUC16/MUC19/PROC/SDC2/VCAN/WNT4"
"small nuclear ribonucleoprotein complex",0.752944188322854,"CD2BP2/HEXIM1/LSM10/LSM4/PRPF40B/SF3A1/SF3B1/SF3B4/SLU7/SNRNP70"
"endopeptidase complex",0.759927733405021,"CASP9/HSPB1/PLAUR/PSMA3/PSMD14/PSME1/PSME3/RAD23A"
"synaptonemal complex",0.77204299135109,"HORMAD1/INCENP/PLK1/RAD51"
"synaptonemal structure",0.77204299135109,"HORMAD1/INCENP/PLK1/RAD51"
"postsynaptic specialization",0.77204299135109,"ABI1/ABI3/ADAM10/ATP7A/BAIAP2/CDKL5/CHRNA10/CPEB3/CRIPT/DAPK1/DBNL/ERBIN/FMR1/GRIK1/GRIN3A/GRIP2/HSPA8/INPP4A/INSYN2B/IQSEC1/LHFPL4/LRRC4/LYN/PAK2/PDE4B/PPP1R9B/PTK2B/SIPA1L1/SRGAP2/STRN/TSC2"
"U2 snRNP",0.77204299135109,"SF3A1/SF3B1/SF3B4"
"dystrophin-associated glycoprotein complex",0.77204299135109,"SNTA1/SSPN"
"clathrin coat of trans-Golgi network vesicle",0.77204299135109,"AP1M2/AP2A1"
"COPI-coated vesicle membrane",0.77204299135109,"COPG1/SCYL1"
"NADPH oxidase complex",0.77204299135109,"NCF2/RAC1"
"CENP-A containing nucleosome",0.77204299135109,"H4C3/H4C9"
"CENP-A containing chromatin",0.77204299135109,"H4C3/H4C9"
"presynaptic active zone cytoplasmic component",0.77204299135109,"CTBP2/RIMS3"
"excitatory synapse",0.772507914883254,"BAIAP2/LRRC4/NLGN3/PALLD/PDE4B/PLXNC1"
"endoplasmic reticulum lumen",0.774082130341599,"ADAM10/ADAMTSL4/APP/ARSA/ARSG/C3/CD4/CFP/CNPY3/COL10A1/COL13A1/COL18A1/CST3/FSTL3/GHRL/MAPK1/MEN1/PLAUR/PROC/RCN3/RNASET2/SDC2/SPP1/TMEM43/TXNDC16/UGGT1/VCAN/WNT4"
"protein serine/threonine phosphatase complex",0.776639693815291,"PPP1R12A/PPP1R9B/PPP2R5B/PPP4R1/WDR82"
"sarcoplasmic reticulum",0.782129640133821,"ATP2A1/CAMK2G/CHERP/IRAG1/MTMR12/RTN2/SYNE2"
"photoreceptor connecting cilium",0.782129640133821,"NPHP4/RPGRIP1/TOPORS/WHRN"
"SCF ubiquitin ligase complex",0.788004246378469,"CACYBP/CKS1B/FBXL20/FBXL4/FBXL5/FBXO38"
"RNA polymerase II, holoenzyme",0.789029541442402,"ATXN7/ATXN7L3/CCNH/GTF2B/POLR2A/POLR2E/TAF1/TAF4"
"precatalytic spliceosome",0.789029541442402,"LSM4/SF3A1/SF3B1/SF3B4/SRRM2"
"sperm midpiece",0.789029541442402,"HYAL3/NHERF1/RAP1A/SLC26A6/SQSTM1"
"transport vesicle membrane",0.789029541442402,"AP1M2/AP2A1/ATP2B1/ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2/DMXL2/LRRK2/MYOF/PTPRN2/RAB5B/SCAP/SEC13/SEC24B/SORL1/SREBF1/STX6/SYT2/TMEM30A/TPRG1L"
"ciliary membrane",0.789029541442402,"BBIP1/CASK/GNAT2/GPI/GPR157/IQCE/SNAP29"
"preribosome, large subunit precursor",0.789029541442402,"BOP1/EBNA1BP2"
"proton-transporting two-sector ATPase complex, catalytic domain",0.789029541442402,"ATP6V1A/ATP6V1G2"
"calyx of Held",0.789029541442402,"PRKCB/TPRG1L"
"astrocyte projection",0.789029541442402,"PINK1/SLC7A11"
"acrosomal vesicle",0.789029541442402,"ABHD2/ADAM15/CD46/DPEP3/HYAL3/KNL1/NCF2/NOTCH1/PRKACA/RCBTB2/SPAG9/SSH2/VPS13B"
"neuronal cell body",0.792457877883807,"APP/ATP7A/BAIAP2/BRD1/C9orf72/CCN3/CDC42/CHRNA10/CRIPT/DBNL/DCTN1/DIP2B/ELOVL5/ENC1/FKBP4/FLNA/FMR1/GRIN3A/GRIP2/HSP90AB1/ITGA4/KCNQ1/LRRK2/MAP2K4/MBP/MME/NDEL1/NTSR1/PICALM/PMM2/PPP1R9B/PSEN1/PTK2B/RAPGEF2/RRM1/SLC24A1/SLC6A6/SORL1/STRN/TIAM2/TNFRSF1B/WDR47/WHRN"
"presynaptic active zone",0.79641546755734,"APP/CNTNAP1/CTBP2/LPAR2/PPFIA1/RIMS3/TPRG1L"
"phosphatase complex",0.79641546755734,"PPP1R12A/PPP1R9B/PPP2R5B/PPP4R1/WDR82"
"nuclear outer membrane",0.79641546755734,"EMD/PSEN1/SYNE2"
"NuA4 histone acetyltransferase complex",0.79641546755734,"EPC1/ING3/MBTD1"
"H4/H2A histone acetyltransferase complex",0.79641546755734,"EPC1/ING3/MBTD1"
"trans-Golgi network transport vesicle membrane",0.816018934044641,"AP1M2/AP2A1"
"dynein axonemal particle",0.816018934044641,"HSP90AB1/STIP1"
"plasma membrane signaling receptor complex",0.817848767757345,"APBB1IP/CD4/CHRNE/CSF2RA/FLNA/GP9/GRIK1/GRIN3A/IKBKB/IL6R/ITGA4/ITGA5/ITGAX/ITGB7/LYN/PTK2B/PTPN6/RAMP3/RNF31/SDCBP/SYK/TGFBR2/TLR1/TLR6/TRAF3/TRAT1/TRAV2/TYK2"
"acrosomal membrane",0.822392639002812,"CD46/HYAL3/VPS13B"
"mitochondrial intermembrane space",0.826703324795286,"FBXL4/NBR1/PINK1/PRELID2/RNASET2/TRAP1/UQCC2"
"perikaryon",0.828826727349939,"APP/ATP7A/BRD1/C9orf72/CHRNA10/DBNL/DIP2B/FLNA/FMR1/LRRK2/MAP2K4/NTSR1/TIAM2"
"rough endoplasmic reticulum",0.83157015081194,"FKRP/PI4KB/PSEN1/TMCC1/UBA1"
"kinetochore microtubule",0.835393717305867,"CHMP1B/CHMP3"
"stereocilium tip",0.835393717305867,"NHERF1/WHRN"
"melanosome membrane",0.835393717305867,"ATP7A/TPCN2"
"mitochondria-associated endoplasmic reticulum membrane",0.835393717305867,"MBOAT7/ZFYVE1"
"chitosome",0.835393717305867,"ATP7A/TPCN2"
"pigment granule membrane",0.835393717305867,"ATP7A/TPCN2"
"clathrin-coated endocytic vesicle",0.835393717305867,"AP2A1/CD4/IGF2R/LMBRD1/PICALM/RAB35/SYT2/VAMP8"
"nuclear inner membrane",0.84041720557379,"EMD/ERN1/IFFO1/SIRT1/TMEM43"
"Sm-like protein family complex",0.857850373438923,"CD2BP2/HEXIM1/LSM10/LSM4/PRPF40B/SF3A1/SF3B1/SF3B4/SLU7/SNRNP70"
"A band",0.858445874348106,"NBR1/PPP1R12A/PPP1R12B"
"nuclear replication fork",0.858445874348106,"CARM1/POLD3/TIPIN"
"pericentriolar material",0.858459382874214,"DYRK3/NIN"
"axonemal dynein complex",0.858459382874214,"DNAH1/DNAI7"
"lamellipodium membrane",0.858459382874214,"DOCK8/SYNE2"
"caspase complex",0.863380212910096,"CASP9"
"AP-2 adaptor complex",0.863380212910096,"AP2A1"
"clathrin coat of endocytic vesicle",0.863380212910096,"AP2A1"
"perineuronal net",0.863380212910096,"VCAN"
"tetraspanin-enriched microdomain",0.863380212910096,"ADAM10"
"bBAF complex",0.863380212910096,"ARID1A"
"FNIP-folliculin RagC/D GAP",0.863380212910096,"LAMTOR4"
"asymmetric synapse",0.863380212910096,"ABI1/ABI3/ADAM10/ATP7A/BAIAP2/CDKL5/CPEB3/CRIPT/DAPK1/DBNL/FMR1/GRIK1/GRIN3A/GRIP2/INPP4A/INSYN2B/IQSEC1/LRRC4/NLGN3/PAK2/PDE4B/PLXNC1/PPP1R9B/PTK2B/SIPA1L1/SRGAP2/STRN/TSC2"
"peroxisome",0.863380212910096,"ACOX1/AOC1/FIS1/HSDL2/MARF1/MGST1/MYO5A/NBR1/NUDT19/PEX11G/PIK3C3/STING1"
"microbody",0.863380212910096,"ACOX1/AOC1/FIS1/HSDL2/MARF1/MGST1/MYO5A/NBR1/NUDT19/PEX11G/PIK3C3/STING1"
"cytoplasmic dynein complex",0.863380212910096,"DYNC1LI1/TPR"
"photoreceptor cell cilium",0.863380212910096,"GNAT2/GNB1/NPHP4/PRPH2/RPGR/RPGRIP1/SLC24A4/TOPORS/VCAN/WHRN"
"peptidase complex",0.863380212910096,"ATXN7/ATXN7L3/CASP9/HSPB1/PLAUR/PSMA3/PSMD14/PSME1/PSME3/RAD23A"
"9+0 non-motile cilium",0.863380212910096,"GNAT2/GNB1/NPHP4/PRPH2/RPGR/RPGRIP1/SLC24A4/TOPORS/TTLL4/VCAN/WHRN"
"rough endoplasmic reticulum membrane",0.863380212910096,"PI4KB/UBA1"
"intraciliary transport particle",0.863380212910096,"IFT88/TTC21A"
"myosin filament",0.863380212910096,"MYH10/MYH11"
"interstitial matrix",0.863380212910096,"ADAMTSL4"
"U6 snRNP",0.863380212910096,"LSM4"
"mitochondrial tricarboxylic acid cycle enzyme complex",0.863380212910096,"SUCLG2"
"mismatch repair complex",0.863380212910096,"MSH6"
"microtubule organizing center attachment site",0.863380212910096,"SYNE2"
"meiotic nuclear membrane microtubule tethering complex",0.863380212910096,"SYNE2"
"Schmidt-Lanterman incisure",0.863380212910096,"CLDN5"
"CMG complex",0.863380212910096,"GINS3"
"sperm connecting piece",0.863380212910096,"PRKAR1A"
"G protein-coupled receptor complex",0.863380212910096,"RAMP3"
"extrinsic component of synaptic vesicle membrane",0.863380212910096,"ATP6V1A"
"perisynaptic extracellular matrix",0.863380212910096,"VCAN"
"cholinergic synapse",0.863380212910096,"CHRNA10"
"nuclear membrane protein complex",0.863380212910096,"SYNE2"
"nuclear membrane microtubule tethering complex",0.863380212910096,"SYNE2"
"GTPase activator complex",0.863380212910096,"LAMTOR4"
"peptidase inhibitor complex",0.863380212910096,"CSTA"
"serine-type endopeptidase complex",0.863380212910096,"PLAUR"
"clathrin-coated endocytic vesicle membrane",0.864857733424064,"AP2A1/CD4/IGF2R/RAB35/SYT2/VAMP8"
"intercalated disc",0.874850590932964,"ACTN1/DSC2/PAK1/SLC31A1"
"proton-transporting two-sector ATPase complex",0.874850590932964,"ATP6V0A1/ATP6V0D1/ATP6V1A/ATP6V1G2"
"postsynaptic density",0.87867450984554,"ABI1/ABI3/ADAM10/ATP7A/BAIAP2/CDKL5/CPEB3/CRIPT/DAPK1/DBNL/FMR1/GRIK1/GRIN3A/GRIP2/INPP4A/INSYN2B/IQSEC1/LRRC4/PAK2/PDE4B/PPP1R9B/PTK2B/SIPA1L1/SRGAP2/STRN/TSC2"
"SAGA complex",0.879388450527108,"ATXN7/ATXN7L3"
"cell cortex region",0.879388450527108,"CTBP2/DCTN1/RIMS3"
"nuclear exosome (RNase complex)",0.879388450527108,"C1D"
"transcription factor TFIIH core complex",0.879388450527108,"CCNH"
"nuclear lamina",0.879388450527108,"CASK"
"eukaryotic translation initiation factor 4F complex",0.879388450527108,"EIF4G2"
"AP-1 adaptor complex",0.879388450527108,"AP1M2"
"retromer complex",0.879388450527108,"SNX6"
"alpha-beta T cell receptor complex",0.879388450527108,"PTPN6"
"clathrin-sculpted vesicle",0.879388450527108,"HSPA8"
"synapse-associated extracellular matrix",0.879388450527108,"VCAN"
"proton-transporting two-sector ATPase complex, proton-transporting domain",0.889132181215533,"ATP6V0A1/ATP6V0D1"
"pore complex",0.889132181215533,"ADAM10/PPIF"
"peroxisomal membrane",0.889132181215533,"ACOX1/FIS1/MGST1/NBR1/PEX11G"
"microbody membrane",0.889132181215533,"ACOX1/FIS1/MGST1/NBR1/PEX11G"
"sperm flagellum",0.889132181215533,"ABHD2/CUL3/DNAH1/FLACC1/HYAL3/IFT88/NHERF1/PRKACA/PRKAR1A/RAP1A/RPGR/SLC26A6/SQSTM1"
"synaptic membrane",0.889132181215533,"ADAM10/ATP2B1/BAIAP2/CASK/CHRNA10/CHRNE/COL13A1/CSPG5/EXOC3/FCHO2/FMR1/GRIK1/GRIN3A/GRIP2/HSPA8/ITGA5/ITSN2/LHFPL4/LPAR2/LRRC4/NCSTN/NINJ1/NLGN3/PICALM/PPP1R9B/PSEN1/RIMS3/SLC6A6/SNTA1/SRGAP2/SSPN/STRN"
"cytoplasmic ubiquitin ligase complex",0.889132181215533,"SEL1L"
"transcription factor TFIIH holo complex",0.889132181215533,"CCNH"
"RNA polymerase I complex",0.889132181215533,"POLR2E"
"DNA replication preinitiation complex",0.889132181215533,"GINS3"
"chromatoid body",0.889132181215533,"BMAL1"
"nuclear replisome",0.889132181215533,"POLD3"
"cytolytic granule",0.889132181215533,"RNF19B"
"SUMO ligase complex",0.889132181215533,"NSMCE4A"
"chromosome, telomeric repeat region",0.889132181215533,"RIF1"
"serine-type peptidase complex",0.889132181215533,"PLAUR"
"GABA-ergic synapse",0.892020835746774,"CSPG5/CTBP2/GUCY1A1/LHFPL4/NLGN3/SLC6A6"
"ionotropic glutamate receptor complex",0.897717096447989,"GRIK1/GRIN3A/PTK2B"
"replication fork",0.897717096447989,"CARM1/DNMT1/POLD3/RTF2/TIPIN"
"main axon",0.897717096447989,"C9orf72/CLDN5/CNTNAP1/MBP/TNFRSF1B"
"neuron to neuron synapse",0.900247798693174,"ABI1/ABI3/ADAM10/ATP7A/BAIAP2/CDKL5/CPEB3/CRIPT/DAPK1/DBNL/FMR1/GRIK1/GRIN3A/GRIP2/INPP4A/INSYN2B/IQSEC1/LRRC4/NLGN3/NTSR1/PAK2/PDE4B/PLXNC1/PPP1R9B/PTK2B/SIPA1L1/SRGAP2/STRN/TSC2"
"chloride channel complex",0.900247798693174,"BEST1/CLIC4/SLC26A6/TTYH3"
"BLOC complex",0.900247798693174,"BLOC1S4"
"zymogen granule",0.900247798693174,"RAB3D"
"sperm plasma membrane",0.900247798693174,"ABHD2"
"cytoplasmic side of lysosomal membrane",0.900247798693174,"LITAF"
"extrinsic component of synaptic membrane",0.900247798693174,"PICALM"
"ATAC complex",0.900247798693174,"POLE4"
"mitotic spindle midzone",0.900247798693174,"RCC2"
"9+2 motile cilium",0.908920990675496,"ABHD2/CUL3/DNAH1/DNAH14/FLACC1/HYAL3/IFT88/NHERF1/PRKACA/PRKAR1A/RAP1A/RPGR/SLC26A6/SQSTM1"
"U12-type spliceosomal complex",0.909790508187262,"SF3B1/SF3B4"
"90S preribosome",0.909790508187262,"BOP1/RSL1D1"
"apical plasma membrane",0.911388428640546,"ABCC5/ADGRG2/AP2A1/ARHGEF18/ATP6V0D1/ATP6V1A/ATP7A/F2RL2/HVCN1/IL6R/IQGAP1/ITPK1/KCNQ1/MSN/NHERF1/NHERF4/NHS/NOTCH1/PSEN1/RAPGEF2/SLC16A3/SLC19A1/SLC23A2/SLC24A4/SLC26A6/SLC2A9/SLC31A1/SLC43A1/SLC6A6/SLCO3A1/TMEM30A/WDPCP"
"nucleosome",0.911388428640546,"EPC1/GLYR1/H1-3/H3-3A/H4C3/H4C9/ING3/KAT6A/MBTD1/SRCAP"
"spliceosomal snRNP complex",0.911388428640546,"CD2BP2/LSM4/PRPF40B/SF3A1/SF3B1/SF3B4/SNRNP70"
"RSC-type complex",0.911388428640546,"SMARCC1"
"replisome",0.911388428640546,"POLD3"
"dendritic spine membrane",0.911388428640546,"PPP1R9B"
"mRNA editing complex",0.911388428640546,"ZC3H13"
"RNA polymerase II transcription repressor complex",0.911388428640546,"ETV3"
"nuclear DNA-directed RNA polymerase complex",0.926325335186775,"ATXN7/ATXN7L3/CCNH/GTF2B/POLR2A/POLR2E/TAF1/TAF4"
"transcription factor TFIID complex",0.926325335186775,"GTF2B/TAF1/TAF4"
"terminal bouton",0.926325335186775,"HSPA8/LRRK2/NTSR1"
"acetylcholine-gated channel complex",0.926325335186775,"CHRNE"
"NuRD complex",0.926325335186775,"GATAD2B"
"photoreceptor outer segment membrane",0.926325335186775,"GNAT2"
"CHD-type complex",0.926325335186775,"GATAD2B"
"neurotransmitter receptor complex",0.934615233479117,"GRIK1/GRIN3A/PTK2B"
"cornified envelope",0.934615233479117,"CSTA/DSC2/HSPB1/PPL"
"gap junction",0.934615233479117,"CCN3/PANX2"
"cis-Golgi network",0.934615233479117,"GORASP1/MAN2A1/MPPE1/SCYL1/TRAPPC6A"
"presynaptic membrane",0.934615233479117,"ATP2B1/CASK/EXOC3/FCHO2/FMR1/GRIK1/ITSN2/LPAR2/NCSTN/PICALM/PSEN1/RIMS3"
"protein phosphatase type 2A complex",0.934615233479117,"PPP2R5B"
"COP9 signalosome",0.934615233479117,"GRB2"
"intraciliary transport particle B",0.934615233479117,"IFT88"
"protein complex involved in cell-matrix adhesion",0.934615233479117,"PLAUR"
"DNA-directed RNA polymerase complex",0.934615233479117,"ATXN7/ATXN7L3/CCNH/GTF2B/POLR2A/POLR2E/TAF1/TAF4"
"U1 snRNP",0.941226629792264,"PRPF40B/SNRNP70"
"non-motile cilium",0.943348136155691,"GNAT2/GNB1/IFT88/NPHP4/PRPH2/RPGR/RPGRIP1/SLC24A4/TOPORS/TTLL4/VCAN/WHRN"
"neuron projection terminus",0.943348136155691,"ATP6V0D1/BAIAP2/FMR1/HSPA8/LRRK2/MME/NTSR1/PRKCB/TPRG1L"
"exosome (RNase complex)",0.943348136155691,"C1D"
"RNA polymerase III complex",0.943348136155691,"POLR2E"
"filopodium membrane",0.943348136155691,"SYNE2"
"costamere",0.943348136155691,"SVIL"
"RNA polymerase complex",0.952798356181317,"ATXN7/ATXN7L3/CCNH/GTF2B/POLR2A/POLR2E/TAF1/TAF4"
"ER to Golgi transport vesicle membrane",0.952798356181317,"SCAP/SEC13/SEC24B/SREBF1"
"proteasome regulatory particle",0.952798356181317,"PSMD14"
"integrator complex",0.952798356181317,"NIPBL"
"carboxy-terminal domain protein kinase complex",0.952798356181317,"CCNH"
"exoribonuclease complex",0.952798356181317,"C1D"
"manchette",0.966839093621549,"LZTFL1"
"proteasome core complex",0.966839093621549,"PSMA3"
"COPII-coated ER to Golgi transport vesicle",0.966839093621549,"APP/ERGIC2/SCAP/SEC13/SEC24B/SREBF1"
"Cajal body",0.971612645943616,"FMR1/ISG20/LSM10/SCARNA3/SRRM2"
"photoreceptor outer segment",0.971612645943616,"GNAT2/GNB1/PRPH2/RPGR/SLC24A4/VCAN"
"anaphase-promoting complex",0.972997165539341,"CDC23"
"platelet dense granule",0.972997165539341,"LAMP2"
"complex of collagen trimers",0.972997165539341,"COL10A1"
"endosome lumen",0.973132524192493,"APP/CTSS"
"lumenal side of membrane",0.973132524192493,"BDH1/HSPA8"
"axoneme",0.979040026644415,"ATG7/CENPF/DNAH1/DNAI7/PIK3C3/PIK3R4/PRKACA/PRKAR1A/RPGRIP1/TUBA1A/WDPCP"
"apicolateral plasma membrane",0.979040026644415,"CLDN5"
"M band",0.979040026644415,"NBR1"
"ciliary plasm",0.979715446981449,"ATG7/CENPF/DNAH1/DNAI7/PIK3C3/PIK3R4/PRKACA/PRKAR1A/RPGRIP1/TUBA1A/WDPCP"
"motile cilium",0.981676882801094,"ABHD2/ADAM15/CUL3/DAAM1/DNAH1/DNAH14/FLACC1/HYAL3/IFT88/INTU/NHERF1/PRKACA/PRKAR1A/RAP1A/RPGR/RSPH3/SLC26A6/SORD/SQSTM1"
"axon terminus",0.98281959579268,"ATP6V0D1/FMR1/HSPA8/LRRK2/NTSR1/PRKCB/TPRG1L"
"sarcolemma",0.983724928064315,"CORO1C/FKRP/NCSTN/PSEN1/RTN2/SLC8B1/SLMAP/SNTA1/SSPN"
"outer mitochondrial membrane protein complex",0.983724928064315,"MFN1"
"cell-cell contact zone",0.989460193408147,"ACTN1/DSC2/PAK1/SLC31A1"
"postsynaptic membrane",0.989460193408147,"CHRNA10/CHRNE/COL13A1/CSPG5/FMR1/GRIK1/GRIN3A/GRIP2/HSPA8/ITGA5/LHFPL4/LRRC4/NLGN3/PICALM/SLC6A6/SNTA1/SRGAP2/SSPN/STRN"
"sodium channel complex",0.990564534089791,"GRIK1"
"U5 snRNP",0.996300587471827,"CD2BP2"
"mitochondrial respiratory chain complex IV",0.996300587471827,"C15orf48"
"photoreceptor disc membrane",0.996300587471827,"GNB1"
"basement membrane",0.999999994790659,"CASK/COL18A1/ERBIN/MEGF9/SPARC"
"P granule",0.999999994790659,"DDX3X"
"pole plasm",0.999999994790659,"DDX3X"
"germ plasm",0.999999994790659,"DDX3X"
"respiratory chain complex IV",0.999999994790659,"C15orf48"
"calcium channel complex",0.999999994790659,"ATP2A1/CACNB4/PDE4B/PRKACA"
"ciliary tip",0.999999994790659,"CDKL5/IFT88"
"endoplasmic reticulum protein-containing complex",0.999999994790659,"CAMLG/ERN1/INSIG1/MAP3K5/SEL1L/TAP2/TAPBPL"
"presynaptic active zone membrane",0.999999994790659,"LPAR2"
"Golgi cis cisterna",0.999999994790659,"XYLT1"
"catenin complex",0.999999994790659,"APC"
"polysomal ribosome",0.999999994790659,"NUFIP2"
"peroxisomal matrix",0.999999994790659,"ACOX1/NUDT19"
"microbody lumen",0.999999994790659,"ACOX1/NUDT19"
"photoreceptor inner segment",0.999999994790659,"GNAT2/PRPH2/WHRN"
"voltage-gated calcium channel complex",0.999999994790659,"CACNB4/PDE4B"
"external side of plasma membrane",0.999999994790659,"ANPEP/BTN2A1/BTNL8/CD163/CD302/CD4/CLEC4C/CSF2RA/CXCR4/ECE1/EPOR/FCGR2B/FCGRT/IL3RA/IL6R/ITGA4/ITGA5/ITGAX/MAP3K5/MUC16/PLAUR/PTPRC/TGFBR2/TNFRSF14/TNFRSF9"
"cytoplasmic microtubule",0.999999994790659,"APC/BCAS3/NIN/RAB3D/TUBA1A"
"preribosome",0.999999994790659,"BOP1/EBNA1BP2/NOL7/PRKDC/RSL1D1"
"neuron projection membrane",0.999999994790659,"PPP1R9B/STX4"
"dendrite membrane",0.999999994790659,"PPP1R9B"
"cytochrome complex",0.999999994790659,"C15orf48"
"axonemal microtubule",0.999999994790659,"TUBA1A"
"nucleoid",0.999999994790659,"UQCC2"
"mitochondrial nucleoid",0.999999994790659,"UQCC2"
"U4/U6 x U5 tri-snRNP complex",0.999999994790659,"LSM4"
"collagen trimer",0.999999994790659,"COL10A1/COL13A1/COL18A1"
"postsynaptic specialization membrane",0.999999994790659,"CHRNA10/GRIK1/GRIN3A/HSPA8/LRRC4"
"spliceosomal tri-snRNP complex",0.999999994790659,"LSM4"
"transcription elongation factor complex",0.999999994790659,"ELL2"
"oxidoreductase complex",0.999999994790659,"NCF2/RAC1/RRM1/RRM2/RRM2B"
"T-tubule",0.999999994790659,"RTN2"
"small-subunit processome",0.999999994790659,"NOL7/PRKDC"
"T cell receptor complex",0.999999994790659,"APBB1IP/CD4/PTPN6/SYK/TRAT1/TRAV2"
"postsynaptic density membrane",0.999999994790659,"GRIK1/GRIN3A/LRRC4"
"organellar large ribosomal subunit",0.999999994790659,"NSUN4"
"mitochondrial large ribosomal subunit",0.999999994790659,"NSUN4"
"mitochondrial matrix",0.999999994790659,"ABAT/ACOT9/ADPRS/ALDH4A1/BDH1/CARS2/CCNB1/DECR1/DGLUCY/DTYMK/ETHE1/FECH/FH/GSTZ1/LRRK2/ME2/MTG2/NR3C1/NSUN4/PPIF/RAD51/SHC1/SUCLG2/TMLHE/TOP3A/TRAP1/TYMS/UQCC2"
"cytosolic large ribosomal subunit",0.999999994790659,"RSL1D1"
"blood microparticle",0.999999994790659,"C3/F13A1/HSPA8/MSN/SDCBP"
"organellar ribosome",0.999999994790659,"MTG2/NSUN4"
"mitochondrial ribosome",0.999999994790659,"MTG2/NSUN4"
"potassium channel complex",0.999999994790659,"GRIK1/KCNQ1"
"monoatomic ion channel complex",0.999999994790659,"ATP2A1/BEST1/CACNB4/CHRNE/CLIC4/GRIK1/GRIN3A/KCNQ1/PDE4B/PKD1L3/PRKACA/PTK2B/SLC26A6/TTYH3"
"cation channel complex",0.999999994790659,"ATP2A1/CACNB4/GRIK1/KCNQ1/PDE4B/PKD1L3/PRKACA"
"intermediate filament cytoskeleton",0.999999994790659,"BCAS3/CLIP1/IFFO1/NDEL1/PKN2/PPL/RAD51/RTN2/SYNE2/TLK2"
"voltage-gated potassium channel complex",0.999999994790659,"KCNQ1"
"transporter complex",0.999999994790659,"ATP11A/ATP11C/ATP2A1/ATP6V0D1/ATP6V1A/BEST1/CACNB4/CHRNE/CLIC4/ERGIC2/GRIK1/GRIN3A/KCNQ1/PDE4B/PKD1L3/PRKACA/PTK2B/SLC26A6/TMEM30A/TTYH3"
"large ribosomal subunit",0.999999994790659,"NSUN4/RSL1D1"
"respiratory chain complex",0.999999994790659,"C15orf48"
"mitochondrial respirasome",0.999999994790659,"C15orf48"
"collagen-containing extracellular matrix",0.999999994790659,"ADAMTSL4/ANGPT1/ANXA11/CASK/CCN3/CFP/COL10A1/COL13A1/COL18A1/CTSS/ERBIN/F13A1/MEGF9/MMP8/PSAP/SDC2/SPARC/VCAN/VWF"
"respirasome",0.999999994790659,"C15orf48"
"transmembrane transporter complex",0.999999994790659,"ATP2A1/ATP6V0D1/ATP6V1A/BEST1/CACNB4/CHRNE/CLIC4/GRIK1/GRIN3A/KCNQ1/PDE4B/PKD1L3/PRKACA/PTK2B/SLC26A6/TTYH3"
"intermediate filament",0.999999994790659,"CLIP1/IFFO1/PPL/RTN2/TLK2"
"cytosolic ribosome",0.999999994790659,"RSL1D1"
"ribosome",0.999999994790659,"LINC01004/MTG2/NSUN4/NUFIP2/RSL1D1/SF1"
"mitochondrial inner membrane",0.999999994790659,"BDH1/C15orf48/CDS2/COQ2/FECH/FLVCR1/LRRK2/LYN/MTG2/PINK1/PISD/PSEN1/SFXN1/SLC25A13/SLC25A14/SLC8B1/TMEM242/TRAP1/TYMS/UQCC2"
"immunoglobulin complex",0.999999994790659,"IGLV3-9/SYK"
"ribosomal subunit",0.999999994790659,"NSUN4/RSL1D1"
"inner mitochondrial membrane protein complex",0.999999994790659,"C15orf48"
"mitochondrial protein-containing complex",0.999999994790659,"C15orf48/MFN1/NSUN4/PPIF/SUCLG2"
"RISC complex",0.999999994790659,"AGO1/AGO2/AGO3/AGO4/DICER1/MIR101-1/MIR29B2CHG/MIR604/NEAT1"
"RNAi effector complex",0.999999994790659,"AGO1/AGO2/AGO3/AGO4/DICER1/MIR101-1/MIR29B2CHG/MIR604/NEAT1"
