"Pathway","Adjusted_Pvalue","Genes"
"nephron tubule development",0.999999999999998,"ACAT1/ILK/NOG"
"mesonephric epithelium development",0.999999999999998,"FGFR2/ILK/NOG"
"mesonephric tubule development",0.999999999999998,"FGFR2/ILK/NOG"
"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.999999999999998,"APLF/EXOSC3/FADD/IL4I1/LTA/MSH2/RIF1/TRAF2"
"insulin secretion",0.999999999999998,"BAD/DYNLL1/FKBP1B/JAGN1/ORAI1/SELENOT/SIRT4/SRI"
"import across plasma membrane",0.999999999999998,"ARL6IP1/ARL6IP5/FYN/SLC1A1/SLC30A5/SLC39A14/SLC39A8/SLC43A1"
"killing of cells of another organism",0.999999999999998,"CCL22/CCL8/POMC/ROMO1"
"disruption of cell in another organism",0.999999999999998,"CCL22/CCL8/POMC/ROMO1"
"regulation of D-glucose transmembrane transport",0.999999999999998,"OPN3/PRKCI"
"cellular response to vascular endothelial growth factor stimulus",0.999999999999998,"GAS1/VCAM1"
"nephron tubule morphogenesis",0.999999999999998,"ILK/NOG"
"segmentation",0.999999999999998,"ACD/PALB2/TDRKH"
"negative regulation of developmental growth",0.999999999999998,"DUSP10/NOG/RTN4R"
"regulation of phagocytosis",0.999999999999998,"ATG5/CCL2/SOD1"
"regulation of T cell mediated cytotoxicity",0.999999999999998,"FADD"
"microtubule depolymerization",0.999999999999998,"STMN1"
"positive regulation of cytokinesis",0.999999999999998,"RACGAP1"
"negative regulation of interleukin-1 production",0.999999999999998,"CPTP"
"regulation of viral entry into host cell",0.999999999999998,"TRIM68"
"positive regulation of striated muscle cell differentiation",0.999999999999998,"TRIM32"
"positive regulation of stress fiber assembly",0.999999999999998,"RGCC"
"negative regulation of hemostasis",0.999999999999998,"TMX1"
"regulation of establishment of protein localization to mitochondrion",0.999999999999998,"PARL"
"cellular response to nerve growth factor stimulus",0.999999999999998,"CSTF2"
"negative regulation of nervous system development",0.999999999999998,"DUSP10/KIFAP3/NOG/RTN4R/YWHAH"
"negative regulation of transport",0.999999999999998,"ANKRD27/ARL6IP5/ATG5/CYP51A1/ERBB3/ERLEC1/F2R/FKBP1B/JAGN1/MCUB/PCSK9/RAB23/SERGEF/SIRT4/SLC43A1/SRI/TRAT1/UBAC2/UBQLN2/VPS35/WDR54/YWHAQ"
"positive regulation of interleukin-6 production",0.999999999999998,"F2R/IL17RC/TLR3"
"retrograde transport, endosome to Golgi",0.999999999999998,"PREPL/RAB6A/VPS35"
"regulation of biomineral tissue development",0.999999999999998,"ATRAID/ISG15/S1PR1"
"pyridine-containing compound catabolic process",0.999999999999998,"ARL2/JMJD8/LDHA"
"negative regulation of ERK1 and ERK2 cascade",0.999999999999998,"DUSP10/EZR"
"blood vessel remodeling",0.999999999999998,"ATG5"
"body morphogenesis",0.999999999999998,"NOG"
"activin receptor signaling pathway",0.999999999999998,"NOG"
"membrane lipid catabolic process",0.999999999999998,"PLPP1"
"regulation of vascular endothelial cell proliferation",0.999999999999998,"CCL2"
"regulation of cytokine production involved in immune response",0.999999999999998,"ATG5/DDX1/TLR3/TRAF2"
"positive regulation of cell-substrate adhesion",0.999999999999998,"ARL2/CCR7/ILK/OLFM4"
"glial cell differentiation",0.999999999999998,"DUSP10/EIF2B2/EIF2B3/EOMES/ERBB3/HRAS/ILK/NOG/POU3F1/PRMT5/SOD1"
"neurotransmitter transport",0.999999999999998,"DTNBP1/FBXO45/LIN7C/PREPL/SLC1A1/SLC29A3/SNAP47/SNAPIN"
"immunoglobulin mediated immune response",0.999999999999998,"APLF/EXOSC3/IL21R/IL9R/LTA/MSH2/RIF1/UNG"
"ear development",0.999999999999998,"ATG5/BLOC1S5/FGFR2/MKS1/MYO6/NOG/PLS1/SOD1/TRIP11"
"cytokine production involved in inflammatory response",0.999999999999998,"IL17RC/TLR3"
"regulation of alpha-beta T cell differentiation",0.999999999999998,"CBFB/SOCS1"
"nephron epithelium morphogenesis",0.999999999999998,"ILK/NOG"
"regulation of cell migration involved in sprouting angiogenesis",0.999999999999998,"PDCD10/TBXA2R"
"organelle localization by membrane tethering",0.999999999999998,"EXOC2/EXOC5"
"multicellular organismal-level chemical homeostasis",0.999999999999998,"AKR1B1/PRKACB"
"regulation of cytokine production involved in inflammatory response",0.999999999999998,"IL17RC/TLR3"
"regulation of cell junction assembly",0.999999999999998,"AMIGO2/CAMSAP3/FLRT2/LIN7C/LRRN3/NCKIPSD/NEDD8/OXT/RTN4R/TRIM47/VPS35"
"forebrain development",0.999999999999998,"DIXDC1/EOMES/FBXO45/FGFR2/FYN/GART/H2AX/MKKS/NOG/POU3F1/RRM1/RTN4R/SCN5A/TMEM14B/TYRO3/UCHL5/UQCRQ/WDR89/ZDHHC16"
"cytokine production involved in immune response",0.999999999999998,"ATG5/DDX1/TLR3/TRAF2"
"disruption of anatomical structure in another organism",0.999999999999998,"CCL22/CCL8/POMC/ROMO1"
"regulation of blood pressure",0.999999999999998,"F2R/MKKS/NAV2/OXT/POMC/SOD1/TBXA2R"
"negative regulation of transferase activity",0.999999999999998,"BAG2/DNAJA3/DUSP10/GSKIP/MEN1/PTPN22/TINF2"
"production of molecular mediator of immune response",0.999999999999998,"APLF/ATG5/DDX1/EXOSC3/MSH2/RIF1/TLR3/TRAF2/UNG"
"adaptive thermogenesis",0.999999999999998,"ABHD6/ACHE/ADISSP/CPT2/OMA1/OXT"
"cerebellar cortex development",0.999999999999998,"UQCRQ"
"estrogen receptor signaling pathway",0.999999999999998,"UFSP2"
"regulation of lyase activity",0.999999999999998,"ORAI1"
"protein-lipid complex organization",0.999999999999998,"PRKACB"
"vascular endothelial cell proliferation",0.999999999999998,"CCL2"
"regulation of epithelial cell apoptotic process",0.999999999999998,"EIF2S1"
"positive regulation of vascular associated smooth muscle cell proliferation",0.999999999999998,"FGFR2"
"response to nerve growth factor",0.999999999999998,"CSTF2"
"mesonephros development",0.999999999999998,"FGFR2/ILK/NOG"
"renal tubule development",0.999999999999998,"ACAT1/ILK/NOG"
"diencephalon development",0.999999999999998,"NOG/UQCRQ"
"regulation of animal organ morphogenesis",0.999999999999998,"JHY/NOG"
"mononuclear cell migration",0.999999999999998,"CCL2/CCL8/CCR7/CD200R1/CRTAM/FADD/GCSAM/KLRK1/S1PR1"
"inorganic cation import across plasma membrane",0.999999999999998,"FYN/SLC30A5/SLC39A14/SLC39A8"
"inorganic ion import across plasma membrane",0.999999999999998,"FYN/SLC30A5/SLC39A14/SLC39A8"
"response to metal ion",0.999999999999998,"ATG5/ATP13A2/CPNE3/CPNE7/EIF2S1/MNAT1/PCNA/SCN5A/SEC31A/SLC1A1/SLC25A12/SLC25A23/SLC30A5/SLC39A8/VCAM1"
"stem cell differentiation",0.999999999999998,"BBS12/EOMES/FGFR2/GATA6/METTL5/MTCH2/NOG/RBBP4/SLC4A11/YTHDF2"
"B cell mediated immunity",0.999999999999998,"APLF/EXOSC3/IL21R/IL9R/LTA/MSH2/RIF1/UNG"
"positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.999999999999998,"BTBD10/CCR7/ERBB3/F2R/HCST/MST1R/TYRO3"
"skeletal muscle organ development",0.999999999999998,"ASNSD1/EOMES/FBXO22/HMG20B/MCUB/MED20/MSC"
"negative regulation of growth",0.999999999999998,"CCDC85B/CRLF3/DUSP10/GNG4/NOG/PNPT1/RTN4R/SCGB3A1/WFDC1"
"skeletal system morphogenesis",0.999999999999998,"ATF2/FGFR2/HOXB2/NOG/PEX7/RAB23/TMEM107/TRIP11/TULP3"
"small GTPase-mediated signal transduction",0.999999999999998,"ARHGAP15/ARHGEF3/CDC42SE2/CTNNAL1/DNAJA3/F2R/FBXO8/FNTA/HACD3/HRAS/MAPRE2/NUCB2/RAB33A/RABL3/RACGAP1/RALA/RAP1GAP/RHOF/RTN4R/RUNDC3A/STMN1/TNFAIP1/YWHAQ"
"columnar/cuboidal epithelial cell development",0.999999999999998,"BAD"
"homologous chromosome pairing at meiosis",0.999999999999998,"NDC1"
"regulation of cholesterol efflux",0.999999999999998,"NAXE"
"viral transcription",0.999999999999998,"TRIM32"
"positive regulation of peptidyl-serine phosphorylation",0.999999999999998,"PDCD10"
"regulation of fatty acid biosynthetic process",0.999999999999998,"PIBF1"
"negative regulation of axonogenesis",0.999999999999998,"RTN4R"
"negative regulation of coagulation",0.999999999999998,"TMX1"
"T-helper 17 type immune response",0.999999999999998,"SLAMF6"
"regulation of neuroblast proliferation",0.999999999999998,"KIFAP3"
"regulation of protein-containing complex disassembly",0.999999999999998,"ATG5/EIF5A2/JMJD4/OGFOD1"
"cell chemotaxis",0.999999999999998,"ACKR3/CCL2/CCL22/CCL8/CCR7/CXADR/CXCR3/CXCR6/GPR18/IL17RC/KLRK1/PERP/S1PR1/VCAM1"
"response to activity",0.999999999999998,"OXT/SCO2"
"renal tubule morphogenesis",0.999999999999998,"ILK/NOG"
"nephron morphogenesis",0.999999999999998,"ILK/NOG"
"male gonad development",0.999999999999998,"GATA6/MSH2/RRM1/SCAPER/TLR3"
"adult behavior",0.999999999999998,"CHRNA5/CHRNB1/FADD/SDK1/SLC1A1"
"regulation of cold-induced thermogenesis",0.999999999999998,"ABHD6/ACHE/CPT2/OMA1/OXT"
"cellular response to steroid hormone stimulus",0.999999999999998,"PAQR8/PLPP1/PMEPA1/RNF14/SMYD3/TRIM68/UFSP2/YWHAH"
"intracellular receptor signaling pathway",0.999999999999998,"CPTP/NR2F6/NR5A2/OASL/PLPP1/PMEPA1/PTPN22/RNF14/RNF34/SPSB3/TIFA/TLR3/TRIM68/TSPAN6/UFSP2/YWHAH/ZDHHC12"
"regulation of carbohydrate metabolic process",0.999999999999998,"ACADM/ARL2/JMJD8/NNMT/PDK2/POMC/SDHAF3"
"interleukin-1 production",0.999999999999998,"CCR7/CPTP/F2R/TMED10"
"regulation of interleukin-1 production",0.999999999999998,"CCR7/CPTP/F2R/TMED10"
"defense response to Gram-positive bacterium",0.999999999999998,"KLRK1/LTA/PGLYRP2/ROMO1"
"negative regulation of cell growth",0.999999999999998,"CCDC85B/CRLF3/GNG4/RTN4R/SCGB3A1/WFDC1"
"positive regulation of leukocyte migration",0.999999999999998,"CCL8/CCR7/FADD/PERP/PLVAP"
"development of primary male sexual characteristics",0.999999999999998,"GATA6/MSH2/RRM1/SCAPER/TLR3"
"blood vessel endothelial cell proliferation involved in sprouting angiogenesis",0.999999999999998,"PDCD10"
"plasma lipoprotein particle clearance",0.999999999999998,"PCSK9"
"phosphatidylinositol phosphate biosynthetic process",0.999999999999998,"PIK3R4"
"neuromuscular process controlling balance",0.999999999999998,"BLOC1S4"
"cellular response to cAMP",0.999999999999998,"EZR"
"cellular response to glucocorticoid stimulus",0.999999999999998,"SMYD3"
"sex differentiation",0.999999999999998,"DNAJC19/EIF2B2/GATA6/IMMP2L/MKKS/MSH2/RRM1/SCAPER/SOD1/TLR3/TYRO3/ZNF830"
"Wnt signaling pathway",0.999999999999998,"ARL6/CBY1/CTR9/DIXDC1/DKK3/FGFR2/GSKIP/ILK/LEO1/MKS1/NOG/PYGO2/RBX1/RECK/RNF14/RUVBL2/SFRP5/SKIC8/TMEM64/TMEM67/UBAC2/VPS35"
"regulation of T cell mediated immunity",0.999999999999998,"FADD/IL4I1/TRAF2"
"triglyceride metabolic process",0.999999999999998,"PCSK9/TMEM68/TMX1"
"regulation of cation channel activity",0.999999999999998,"FKBP1B/SRI/STAC"
"T cell proliferation",0.999999999999998,"CRTAM/DNAJA3/FADD/FKBP1B/FYN/IL4I1/NCK1/VCAM1"
"positive regulation of monoatomic ion transport",0.999999999999998,"CCL2/COA8/CXCR3/F2R/ORAI1/SCN5A/SRI/STAC"
"cold-induced thermogenesis",0.999999999999998,"ABHD6/ACHE/CPT2/OMA1/OXT"
"regulation of CD4-positive, alpha-beta T cell activation",0.999999999999998,"CBFB/SOCS1"
"striated muscle tissue development",0.999999999999998,"ACADM/ASNSD1/ATG5/CBY1/CXADR/DSP/EOMES/ERBB3/FBXO22/FGFR2/GATA6/HMG20B/LMNA/MCUB/MED20/MSC/NOG/S1PR1/SCN5A"
"muscle organ development",0.999999999999998,"ASNSD1/CHODL/DSP/EOMES/ERBB3/FBXO22/FGFR2/HMG20B/ID3/LMNA/MCUB/MED20/MSC/NOG/S1PR1/SRI"
"positive regulation of cell-matrix adhesion",0.999999999999998,"CCR7"
"humoral immune response mediated by circulating immunoglobulin",0.999999999999998,"LTA"
"postsynaptic specialization organization",0.999999999999998,"ZDHHC12"
"positive regulation of miRNA transcription",0.999999999999998,"MYB"
"glycerophospholipid metabolic process",0.999999999999998,"ABHD6/AGPAT5/DNAJC19/ETNK2/LCLAT1/NAPEPLD/PCYT2/PIGN/PIGU/PIK3R4/PLCD1/SLC30A5"
"regulation of epithelial cell proliferation",0.999999999999998,"BAD/CCL2/CDK4/CXCR3/DUSP10/FGFR2/FMC1/HRAS/IFT57/IFT74/KDF1/NOG/PDCD10/PYGO2/RAP1GAP/RGCC/SCN5A/TINF2"
"regulation of mRNA metabolic process",0.999999999999998,"CNOT10/CNOT4/CWC22/DCP1B/ELAVL1/FASTKD3/FTO/NBAS/NICOL1/NT5C3B/PCID2/PLEKHN1/PNPT1/PRMT5/PUF60/TRAF2/TTC5/YTHDF2"
"actomyosin structure organization",0.999999999999998,"CNN3/FAM171A1/MKKS/RACGAP1/RGCC/S1PR1/STMN1/TNFAIP1"
"receptor-mediated endocytosis",0.999999999999998,"ACHE/ACKR3/AP3M1/ATAD1/DTNBP1/EZR/NCDN/PCSK9/RALA/UBQLN2/WDR54"
"response to alcohol",0.999999999999998,"BLM/CCR7/CDK4/FGFR2/FYN/GOT2/OXT/PSMD14/SOD1/TBXA2R/VCAM1"
"excitatory postsynaptic potential",0.999999999999998,"CHRNA5/CHRNA6/CHRNB1"
"columnar/cuboidal epithelial cell differentiation",0.999999999999998,"BAD/FGFR2/GATA6/NR5A2"
"positive regulation of lipid metabolic process",0.999999999999998,"ABHD6/CCDC3/MTLN/SIRT4"
"sprouting angiogenesis",0.999999999999998,"CLIC3/ESM1/JMJD8/NAXE/PDCD10/RECK/TBXA2R"
"response to insulin",0.999999999999998,"GOT1/HRAS/NCK1/PCSK9/PDE3B/PDK2/PRKCI/RAB10/RBX1/SLC39A14/SOCS1"
"regulation of monoatomic ion transport",0.999999999999998,"ABCB1/ATG5/CCL2/COA8/CXCR3/F2R/FKBP1B/FYN/MCUB/ORAI1/PCSK9/RANGRF/SCN5A/SLC31A2/SNTA1/SRI/STAC/STOM/TMEM38B/TMX1/YWHAH/YWHAQ"
"energy homeostasis",0.999999999999998,"OMA1/PCSK1N"
"negative regulation of protein kinase activity",0.999999999999998,"DNAJA3/DUSP10/GSKIP/MEN1/PTPN22"
"regulation of metal ion transport",0.999999999999998,"ATG5/CCL2/CXCR3/F2R/FKBP1B/FYN/MCUB/ORAI1/PCSK9/RANGRF/SCN5A/SLC31A2/SNTA1/SRI/STAC/TMEM38B/TMX1/YWHAH"
"regulation of alternative mRNA splicing, via spliceosome",0.999999999999998,"PUF60"
"cAMP-mediated signaling",0.999999999999998,"PDE3B"
"hippo signaling",0.999999999999998,"PPP2R1A"
"interleukin-1 beta production",0.999999999999998,"CCR7/CPTP/F2R"
"regulation of interleukin-1 beta production",0.999999999999998,"CCR7/CPTP/F2R"
"long-term synaptic potentiation",0.999999999999998,"NOG/NSG1/SLC1A1"
"germ cell development",0.999999999999998,"AURKA/BBOF1/DYNLL1/IFT81/MKKS/MSH2/PAQR5/PAQR8/PPP2R1A/PYGO2/RIMBP3/RNF2/SPINK2/TDRKH/WASHC5/YTHDF2/ZNF830"
"calcium ion transport",0.999999999999998,"ATG5/CALHM2/CCL2/CCL8/CCR7/CXCR3/F2R/FASLG/FKBP1B/FYN/MCUB/NCS1/ORAI1/PLCD1/SLC25A23/SRI/STAC/TMCO1/TMEM38B/TMX1"
"cilium or flagellum-dependent cell motility",0.999999999999998,"BBOF1/DNAAF2/DNAI3/EFCAB6/IFT81/INTS13/MKKS/NME7"
"cilium-dependent cell motility",0.999999999999998,"BBOF1/DNAAF2/DNAI3/EFCAB6/IFT81/INTS13/MKKS/NME7"
"response to lipopolysaccharide",0.999999999999998,"CASP7/CCL2/CCR7/CDK4/CTR9/DUSP10/F2R/FASLG/FGFR2/GFI1/KLRK1/LTA/PTPN22/TBXA2R/VCAM1"
"vasculogenesis",0.999999999999998,"ACKR3/WARS2"
"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",0.999999999999998,"PRMT5/S1PR1"
"response to glucocorticoid",0.999999999999998,"GOT1/OXT/PCNA/SMYD3"
"synaptic transmission, glutamatergic",0.999999999999998,"ATAD1/CCL2/DTNBP1"
"positive regulation of growth",0.999999999999998,"DNPH1/EZR/FGFR2/GATA6/MKKS/N6AMT1/PLS1/PSMD10/TAF9B/TRIM32"
"phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.999999999999998,"BTBD10/CCR7/ERBB3/F2R/HCST/ILK/MKRN2/MST1R/PDE3B/PIK3R4/PPP2R1A/SFRP5/TYRO3"
"lipopolysaccharide-mediated signaling pathway",0.999999999999998,"PTPN22"
"mesenchyme morphogenesis",0.999999999999998,"NOG"
"RNA splicing",0.999999999999998,"CWC22/DBR1/DDX1/GEMIN2/GEMIN5/GEMIN6/GEMIN7/MFAP1/MTREX/PLRG1/PPIL1/PRMT5/PUF60/RBM4B/RTCB/SF3B3/SGF29/SNRNP40/SNRPG/THOC3/TRPT1/ZNF830"
"embryonic placenta development",0.999999999999998,"EOMES/FGFR2"
"protein acetylation",0.999999999999998,"HAT1"
"regulation of cytosolic calcium ion concentration",0.999999999999998,"TMEM64"
"carboxylic acid transport",0.999999999999998,"ABCB1/ABCD3/ARL6IP1/ARL6IP5/CPT2/DTNBP1/GOT2/LRRC8D/OXT/SLC1A1/SLC25A12/SLC25A17/SLC27A2/SLC43A1/SLCO4A1"
"negative regulation of cell development",0.999999999999998,"CBFB/DUSP10/GPR137B/KIFAP3/LAG3/NOG/PGLYRP2/RTN4R/SOCS1/TLR3/YWHAH"
"protein autophosphorylation",0.999999999999998,"ATP13A2/AURKA/FGFR2/RIOK2/TYRO3/VRK1"
"nuclear receptor-mediated signaling pathway",0.999999999999998,"PLPP1/PMEPA1/RNF14/TRIM68/UFSP2/YWHAH"
"regulation of actin filament-based process",0.999999999999998,"AP1AR/CCR7/DIXDC1/DNAI3/DSP/HRAS/MKKS/NCK1/RALA/RANGRF/RGCC/RHOF/S1PR1/SCN5A/SRI/STMN1/WASHC5"
"vascular transport",0.999999999999998,"ABCB1/SLC1A1"
"transport across blood-brain barrier",0.999999999999998,"ABCB1/SLC1A1"
"organic acid transport",0.999999999999998,"ABCB1/ABCD3/ARL6IP1/ARL6IP5/CPT2/DTNBP1/GOT2/LRRC8D/OXT/SLC1A1/SLC25A12/SLC25A17/SLC27A2/SLC43A1/SLCO4A1"
"synaptic vesicle cycle",0.999999999999998,"AP3B2/ATP6V1F/ATP6V1H/DTNBP1/FBXO45/PREPL/SNAP47/SNAPIN"
"learning",0.999999999999998,"ATAD1/FYN/HRH1/NOG/SLC1A1"
"positive regulation of endocytosis",0.999999999999998,"ATAD1/CCL2/DTNBP1/PCSK9/SOD1"
"myeloid cell differentiation",0.999999999999998,"CBFB/CCR7/CNOT4/CTR9/EEIG1/FADD/GLO1/GPR137B/GPR171/H4C3/ISG15/JAGN1/LEO1/MYB/PRMT6/RACGAP1/SKIC8/SOCS1/TLR3/TMEM64"
"negative regulation of lymphocyte mediated immunity",0.999999999999998,"IL4I1"
"positive regulation of epithelial to mesenchymal transition",0.999999999999998,"RGCC"
"myeloid leukocyte migration",0.999999999999998,"CCL2/CCL22/CCL8/CCR7/CD200R1/CXADR/IL17RC/JAGN1/PERP"
"regulation of circadian rhythm",0.999999999999998,"NR2F6/OPN3/RBM4B"
"regulation of mRNA splicing, via spliceosome",0.999999999999998,"CWC22/PRMT5/PUF60"
"peptidyl-threonine modification",0.999999999999998,"ATF2/GALNT11"
"cellular response to virus",0.999999999999998,"ATF2/TLR3"
"T cell mediated immunity",0.999999999999998,"CD8A/FADD/IL4I1/TRAF2"
"regulation of T cell proliferation",0.999999999999998,"CRTAM/DNAJA3/FADD/IL4I1/NCK1/VCAM1"
"B cell activation",0.999999999999998,"APLF/BAD/EXOSC3/IL4I1/ITM2A/MSH2/PCID2/RABL3/RIF1/UNG/VCAM1"
"cell-substrate adhesion",0.999999999999998,"AKIP1/AP1AR/ARL2/CAMSAP3/CCR7/EFNA1/EPDR1/FBLN5/ILK/ITGAE/LPXN/OLFM4/TBCD/TYRO3/VCAM1"
"T cell mediated cytotoxicity",0.999999999999998,"FADD"
"positive regulation of actin filament bundle assembly",0.999999999999998,"RGCC"
"regulation of protein import into nucleus",0.999999999999998,"RAB23"
"establishment of spindle localization",0.999999999999998,"ZW10"
"astrocyte differentiation",0.999999999999998,"EOMES/NOG"
"negative regulation of lymphocyte proliferation",0.999999999999998,"CRTAM/IL4I1"
"biological process involved in interaction with host",0.999999999999998,"CHMP4C/CXADR/EXOC2/PGLYRP2/SLC52A2/TRIM68/TYRO3"
"regulation of transporter activity",0.999999999999998,"CCL2/COA8/FKBP1B/PCSK9/RANGRF/SRI/STAC/YWHAH"
"sensory organ morphogenesis",0.999999999999998,"BLOC1S5/FASLG/FGFR2/MYO6/NOG/PLS1/POC5/PRKCI/SDK1/SLC1A1/SOD1"
"regulation of supramolecular fiber organization",0.999999999999998,"AP1AR/ARL2/CAMSAP3/CCR7/DNAI3/HAUS1/MKKS/NCK1/NME7/RGCC/S1PR1/SLAIN1/STMN1/TBCD/TUBB4A/VBP1/WASHC5"
"positive regulation of inflammatory response",0.999999999999998,"CCR7/LTA/NAPEPLD/SNX4/TLR3"
"regulation of peptidyl-tyrosine phosphorylation",0.999999999999998,"ARL2BP/EFNA1/FYN/PIBF1/SOCS1"
"chondrocyte differentiation",0.999999999999998,"ATF2/SLC39A14/TRIP11"
"adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.999999999999998,"CXCR3/PDE3B/POMC/S1PR1/S1PR4/TBXA2R"
"regulation of plasma lipoprotein particle levels",0.999999999999998,"PCSK9/PRKACB"
"lamellipodium organization",0.999999999999998,"NCK1/S1PR1"
"positive regulation of intracellular transport",0.999999999999998,"EZR/PDCD10/RIOK2/SNAPIN"
"syncytium formation by plasma membrane fusion",0.999999999999998,"SCGB3A1"
"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.999999999999998,"IL4I1"
"heart valve morphogenesis",0.999999999999998,"EFNA1"
"synaptic transmission, GABAergic",0.999999999999998,"ZDHHC12"
"cell-cell fusion",0.999999999999998,"SCGB3A1"
"signal release",0.999999999999998,"BAD/CHRNA6/DTNBP1/DYNLL1/ECRG4/F2R/FBXO45/FKBP1B/JAGN1/LIN7C/MYB/ORAI1/OXT/POMC/PREPL/SELENOT/SIRT4/SNAP47/SNAPIN/SNX4/SRI/VPS35"
"myeloid leukocyte differentiation",0.999999999999998,"CCR7/EEIG1/FADD/GLO1/GPR137B/JAGN1/SOCS1/TLR3/TMEM64"
"antimicrobial humoral response",0.999999999999998,"CCL2/CCL22/CCL8/GATA6/POMC/ROMO1"
"negative regulation of mononuclear cell proliferation",0.999999999999998,"CRTAM/IL4I1"
"positive regulation of reproductive process",0.999999999999998,"AURKA/OXT"
"glial cell migration",0.999999999999998,"CCL2"
"regulation of focal adhesion assembly",0.999999999999998,"CAMSAP3"
"regulation of cell-substrate junction assembly",0.999999999999998,"CAMSAP3"
"symbiont entry into host",0.999999999999998,"CXADR/EXOC2/SLC52A2/TRIM68/TYRO3"
"cellular response to lipopolysaccharide",0.999999999999998,"CASP7/CCL2/CDK4/CTR9/GFI1/KLRK1/PTPN22/TBXA2R"
"positive regulation of cytoskeleton organization",0.999999999999998,"ARL2/CCR7/NCK1/PPP1R35/RGCC/SLAIN1"
"lipid transport",0.999999999999998,"ABCB1/ABCD3/ANO7/APOO/ARV1/CPT2/CPTP/ECRG4/FASLG/GOT2/MYB/NAXE/OXT/PCSK9/PITPNC1/POMC/SLC25A17/SLC27A2/SLCO4A1/STARD7"
"D-glucose transmembrane transport",0.999999999999998,"OPN3/PRKCI/SLC2A14"
"negative regulation of transporter activity",0.999999999999998,"PCSK9/SRI"
"cytoplasmic translation",0.999999999999998,"EIF2B2/EIF2B3/MIF4GD/NCK1/YTHDF2"
"positive regulation of nucleocytoplasmic transport",0.999999999999998,"RIOK2"
"chemical synaptic transmission, postsynaptic",0.999999999999998,"CHRNA5/CHRNA6/CHRNB1"
"peptide hormone secretion",0.999999999999998,"BAD/DYNLL1/ECRG4/FKBP1B/JAGN1/ORAI1/SELENOT/SIRT4/SRI"
"positive regulation of cell growth",0.999999999999998,"DNPH1/N6AMT1/PSMD10/TAF9B/TRIM32"
"negative regulation of kinase activity",0.999999999999998,"DNAJA3/DUSP10/GSKIP/MEN1/PTPN22"
"sodium ion transmembrane transport",0.999999999999998,"PCSK9/RANGRF/SCN5A/SLC4A11/SNTA1/YWHAH"
"hormone transport",0.999999999999998,"BAD/DYNLL1/ECRG4/FKBP1B/JAGN1/MYB/ORAI1/POMC/SELENOT/SIRT4/SLCO4A1/SNX4/SRI"
"positive regulation of mononuclear cell migration",0.999999999999998,"CCR7/FADD"
"positive regulation of protein localization to nucleus",0.999999999999998,"FYN/PINX1"
"sodium ion transport",0.999999999999998,"COMMD3/MAGED2/NDUFA9/PCSK9/RANGRF/SCN5A/SLC4A11/SNTA1/YWHAH"
"response to estradiol",0.999999999999998,"OXT/PCNA/RUVBL2"
"cell maturation",0.999999999999998,"AKR1B1/AURKA/CBFB/PPP2R1A/TDRKH/WASHC5/YTHDF2"
"digestion",0.999999999999998,"EZR/OXT/PLS1/ZNF830"
"positive regulation of cation transmembrane transport",0.999999999999998,"CXCR3/F2R/SRI/STAC"
"somitogenesis",0.999999999999998,"PALB2"
"negative regulation of actin filament polymerization",0.999999999999998,"MKKS"
"cellular response to corticosteroid stimulus",0.999999999999998,"SMYD3"
"regulation of morphogenesis of an epithelium",0.999999999999998,"NOG"
"eye morphogenesis",0.999999999999998,"FASLG/POC5/PRKCI/SDK1/SLC1A1"
"positive regulation of leukocyte chemotaxis",0.999999999999998,"CCR7/PERP"
"hippocampus development",0.999999999999998,"MKKS/UQCRQ"
"Ras protein signal transduction",0.999999999999998,"HRAS/RABL3/RALA"
"hexose transmembrane transport",0.999999999999998,"OPN3/PRKCI/SLC2A14"
"positive regulation of lymphocyte proliferation",0.999999999999998,"DNAJA3/FADD/NCK1/VCAM1"
"positive regulation of chemotaxis",0.999999999999998,"CCR7/CXCR3/PERP/S1PR1"
"response to nutrient",0.999999999999998,"FKBP1B/LTA/PDK2/TBXA2R/VCAM1"
"syncytium formation",0.999999999999998,"SCGB3A1"
"glycerolipid catabolic process",0.999999999999998,"ABHD6"
"spindle localization",0.999999999999998,"ZW10"
"muscle tissue development",0.999999999999998,"ACADM/ASNSD1/ATG5/CBY1/CXADR/DSP/EOMES/ERBB3/FBXO22/FGFR2/GATA6/HMG20B/LMNA/MCUB/MED20/MSC/NOG/S1PR1/SCN5A"
"adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.999999999999998,"CXCR3/GNA14/GPR171/PDE3B/POMC/PRKACB/PRMT5/S1PR1/S1PR4/TBXA2R"
"cell migration involved in sprouting angiogenesis",0.999999999999998,"PDCD10/TBXA2R"
"regulation of muscle adaptation",0.999999999999998,"LMNA/SCN5A"
"positive regulation of neuron differentiation",0.999999999999998,"HMG20B/TRIM32"
