"Pathway","Adjusted_Pvalue","Genes"
"opsonin binding",1,"C1QBP/C4A/CR1/ITGAM/ITGAV/PHB1/PTX3/VSIG4"
"neurotransmitter transmembrane transporter activity",1,"SLC17A7/SLC17A8/SLC22A3/SLC28A2/SLC29A1/SLC29A2/SLC29A3/SLC29A4"
"microtubule plus-end binding",1,"CKAP5/CLIP1/FBXW11/KNSTRN/MAPRE2/MAPRE3/NUMA1/TBCB"
"poly-purine tract binding",1,"DAZAP1/DDX1/EIF4A3/ELAVL4/HNRNPDL/KHDRBS1/LARP4/MCRS1/PABPC4/PATL1/PPIE/TIA1/ZC3H14"
"transmembrane transporter binding",1,"AKAP6/ANK3/AP2M1/ATP2A3/BAG2/CALM1/CALM2/CIB1/CNTNAP2/DPP10/FGF13/FHL1/FKBP1A/FKBP1B/FYN/GOPC/GPD1L/HAP1/HOMER1/KCNB1/KCND3/KCNE1/KCNE3/KCNE5/KCNIP2/LRRK2/NHERF1/PACS2/PANX1/PDE4B/PHPT1/PKD1/PPP2CB/PRKCSH/PSMD10/PYCARD/RANGRF/RIMS2/RNF207/S100A10/SCN1B/SCN3B/SCN5A/SLC5A3/SLC8A1/SNTA1/SRI/STAC/TCAF1/TCAP/TJP2/TRAPPC2/TSPO/VDAC1/YWHAE/YWHAH/YWHAQ"
"quaternary ammonium group binding",1,"ABCA1/ACHE/APOA2/CHMP3/CHRFAM7A/CHRNA2/CHRNA7/CHRNB1/CHRNB3/ESYT1/ESYT2/HACL1/ILVBL/OGDH/PITPNB/PITPNM1/RASGRP1/TKT/TKTL1/TKTL2/VDAC1/VDAC2"
"phosphatidylinositol phospholipase C activity",1,"CCL5/CCR5/CHRM5/GDPD5/PLCB4/PLCD1/PLCE1/PLCG1/PLCH1/PLCH2"
"MAP kinase kinase kinase activity",1,"LRRK2/MAP3K10/MAP3K12/MAP3K14/MAP3K20/MAP3K4/MAP3K7/MAP3K9/RAF1/TAOK2"
"Notch binding",1,"ADAM17/ATRNL1/DLK2/DLL1/DLL3/DLL4/DTX1/JAG1/JAG2/NOTCH2NLB"
"cadherin binding",1,"ACVR1/AHSA1/ANK3/ANLN/ARFIP2/ARGLU1/ARVCF/ASAP1/ATIC/BAG3/BAIAP2L1/BSG/BZW2/CAPZB/CC2D1A/CCS/CCT8/CDH12/CDH17/CDH2/CDH20/CDH24/CDH6/CDH7/CDH8/CDHR3/CGN/CIP2A/CKAP5/CNN3/CORO1B/CTNNA2/CTNNA3/CTNND2/DCHS1/DIAPH3/DNAJB1/DOCK9/EEF1D/EEF2/EIF2A/EIF2S3/EIF3E/EPCAM/EPS8L1/EPS8L2/ESYT2/EVPL/EZR/F11R/FLNB/FXYD5/GCN1/GIPC1/GLOD4/GOLGA3/H1-10/H3C1/H3C12/HSP90AB1/HSPA8/ITGA6/KLC2/KRT18/KTN1/LIMA1/MICALL1/MMP24/MPRIP/MRE11/MYO1B/NCK1/NEO1/NHERF2/NOP56/NUDC/OLA1/OLFM4/PAICS/PAK4/PAK6/PARK7/PARVA/PCBP1/PCMT1/PFKP/PFN1/PHLDB2/PKP3/PKP4/PPFIBP1/PPME1/PPP1CA/PPP1R13L/PRDX1/PRDX6/PROM1/PSMB6/PUF60/RAB11B/RAB1A/RACK1/RAN/RANBP1/RANGAP1/RARS1/RPL14/RPL15/RPL23A/RPL24/RPL29/RPL34/RPL6/RPL7A/RPS2/RPS26/RSL1D1/RUVBL1/SCRIB/SEPTIN9/SERBP1/SH3GLB1/SH3GLB2/SND1/SNX1/SNX5/SPTAN1/STK38/STX5/SWAP70/TAGLN2/TBC1D10A/TES/TJP1/TJP2/TMPO/TNKS1BP1/TRIM25/TWF2/TXNDC9/UBFD1/UNC45A/USO1/USP8/VAPB/YWHAB/YWHAE/ZC3HAV1"
"SH3 domain binding",1,"ABI2/ABI3/ADAM12/ADAM17/ADAM9/AFAP1L2/ARHGAP27/BCAR1/CASP9/CD3E/CIT/CRB3/CRK/CTTNBP2/DOCK1/DPYSL3/DTX1/EFS/ELMO2/ELMO3/ENAH/ENKUR/ESPN/EVL/FUT8/GPX1/HIP1R/ITGB1BP2/KHDRBS1/LANCL1/LRP2/MAPT/MVB12A/NCKIPSD/NOXA1/PAK3/PLSCR1/PLSCR3/PLSCR4/PRKN/PTTG2/RAD9A/RUFY2/SGIP1/SH3BP1/SHANK3/SKAP1/SOS1/SYNGAP1/SYNJ2/TP53BP2/USP8"
"microtubule motor activity",1,"APPBP2/DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/DNAI2/DNAL4/DYNC1I2/DYNLRB2/KIF13A/KIF14/KIF16B/KIF1A/KIF1B/KIF20A/KIF21A/KIF24/KIF25/KIF28P/KIF2A/KIF3A/KIF3B/KIF5C/KIF6/KIFC2/KIFC3/SMC3"
"extracellular matrix structural constituent conferring tensile strength",1,"COL11A1/COL13A1/COL15A1/COL17A1/COL1A1/COL24A1/COL25A1/COL4A2/COL5A1/COL5A3/COL6A1/COL6A2/COL6A5/COL6A6/COL7A1/COL8A2/COL9A1/COLQ"
"carbohydrate binding",1,"ADGRL1/AGL/ALDOB/ALKBH3/ALPK1/ASGR1/ATRN/ATRNL1/BSG/CD207/CD22/CD248/CD34/CD72/CHI3L2/CHID1/CHODL/CLC/CLEC10A/CLEC12A/CLEC12B/CLEC2A/CLEC2D/CLEC3B/CLEC4D/CLEC4E/CLEC5A/CLEC6A/COL9A1/COLEC11/COLEC12/DBH/DCDC1/DGCR2/EGLN3/EMC7/ENG/ENPP1/ENPP2/EVA1C/FBP1/FBXO2/FCER2/FCN2/FREM1/FUOM/GALK1/GALNT12/GALNT14/GALNT16/GALNT18/GALNT5/GALNT6/GALNT8/GALNT9/GANAB/GCK/GCKR/GNPNAT1/GUSB/HKDC1/KLRB1/KLRG1/KLRK1/LGALS1/LGALS14/LGALS4/LMAN2/LMAN2L/LOXL2/LY75/MAN2A2/MAN2B2/MAN2C1/MGAM/MLEC/MRC2/OGFOD1/OGFOD2/OGFOD3/OLR1/P3H1/P3H3/P4HA1/P4HA2/P4HTM/PFKL/PFKM/PFKP/PHYH/PKD1/PLA2R1/PLOD3/PPP1R3E/PPP1R3F/PRG2/PRG3/PRG4/PTN/PTX3/REG4/RPIA/SELE/SFTPA1/SIGLEC1/SIGLEC10/SIGLEC12/SIGLEC14/SIGLEC5/SIGLEC6/SIGLEC7/SIGLEC8/SLC2A3/SLC2A5/SLC2A8/SORD/STBD1/TALDO1/UGP2/ZP3"
"platelet-derived growth factor receptor binding",1,"IL1R1/ITGA5/PDGFA/PDGFB/PDGFRA"
"oxygen carrier activity",1,"HBD/HBG1/HBG2/HBZ/IPCEF1"
"hexosaminidase activity",1,"HEXD/HYAL2/HYAL3/NAGLU/NAGPA"
"metallochaperone activity",1,"CCS/COX17/NUBP2/NUBPL/PARK7"
"caspase binding",1,"BFAR/CARD17P/CTSG/NOL3/RIOK3"
"water transmembrane transporter activity",1,"AQP1/AQP10/AQP11/AQP3/AQP7/AQP8/SLC14A1"
"quaternary ammonium group transmembrane transporter activity",1,"SLC16A9/SLC22A15/SLC22A3/SLC22A5/SLC25A19/SLC25A20/SLC44A2"
"solute:potassium antiporter activity",1,"SLC17A7/SLC24A2/SLC9A1/SLC9A3/SLC9A4/SLC9A5/SLC9A6"
"peptidoglycan binding",1,"NLRP3/NOD2/PGLYRP1/PGLYRP2/RNASE7/TLR2/TREM2"
"intracellular chloride channel activity",1,"ANO10/ANO7/ANO8/ANO9/OCA2/TTYH1/TTYH2"
"serine-type endopeptidase activity",1,"APEH/AZU1/BMP1/C1R/CELA1/CELA2A/CFB/CFD/CLPP/CTRC/CTSG/CTSV/DPP4/ELANE/F12/F2/F3/F7/FAP/GZMA/GZMK/GZMM/HP/HTRA2/HTRA3/HTRA4/IMMP1L/IMMP2L/KLK14/KLK2/KLKB1/LONP1/LTF/MBTPS1/MMP1/MMP11/MMP19/MMP2/MMP8/MMP9/OVCH1/PARL/PCSK4/PCSK5/PCSK9/PLAT/PLAU/PLG/PREP/PREPL/PROC/PROZ/PRSS22/PRSS23/PRSS33/PRSS36/PRSS41/PRSS46P/PRSS53/PRSS58/PRTN3/RHBDD1/RHBDD2/RHBDD3/SEC11A/TLL2/TMPRSS11D/TMPRSS11E/TMPRSS13/TMPRSS2/TMPRSS3/TMPRSS7/TPSAB1/TPSB2/TYSND1"
"heparin binding",1,"AAMP/ADAMTS1/ADAMTS3/ADAMTS5/ADAMTS8/ADAMTSL5/ANG/ANOS1/APLP1/AZU1/BMP4/CCL23/CCL7/CCN1/CCN2/CCN6/CEL/CLEC3B/COL11A1/COL13A1/COL17A1/COL25A1/COL5A1/COL5A3/COLQ/COMP/CTSG/CXCL11/CXCL6/ELANE/EVA1C/F2/FBLN7/FBN1/FGF9/FGFBP1/FGFBP3/FGFR2/FGFRL1/FN1/IMPG1/LAMC2/LRTM2/LTF/LXN/MDK/MPO/NAV2/NDNF/NELL2/PCOLCE/PCOLCE2/PDCD5/PF4V1/PGF/PLA2G2D/PRG2/PTCH1/PTN/REG4/RPL22/RPL29/RSPO2/RSPO3/RSPO4/RTN4R/RTN4RL1/SERPIND1/SLIT2/TENM1/THBS1/THBS2/TMEM184A/VEGFB/ZNF146"
"SNARE binding",1,"ABCA1/ANKRD27/BAIAP3/CACNA1A/CAPN10/DOC2B/EXOC3L4/GABARAPL2/GOSR2/KCNB1/LRRK2/NAPA/NBAS/NSF/SNAP23/SNAP47/SNAPIN/SNPH/STX10/STX16/STX1B/STX2/STX4/STX5/STX8/STXBP1/STXBP2/STXBP3/STXBP4/SYT3/SYT5/TMED10/TMED9/TPCN1/TSNARE1/TXLNA/TXLNG/UNC13A/VAMP1/VAMP2/VAMP7/VAMP8/VPS18/VPS50/VTI1B"
"low-density lipoprotein particle receptor binding",1,"ANKRA2/AP2M1/APBB1/DKK1/LANCL1/LDLRAP1/MESD/PCSK9/SNX17"
"proteoglycan binding",1,"AGRN/AZU1/COL5A1/COL5A3/COMP/FBLN7/FCN2/FN1/FST/HPSE2/ITGA2/PLA2G2D/SLIT2/THBS1"
"ATP-dependent chromatin remodeler activity",1,"CHD1/CHD2/CHD7/EP400/ERCC6L/HLTF/RAD54B/SMARCA1/SMARCA4/SMARCAD1/SMARCAL1/TTF2/VPS72/ZRANB3"
"monoatomic anion transmembrane transporter activity",1,"ANO10/ANO7/ANO8/ANO9/BEST4/BSND/CLCC1/CLCN2/CLCN7/CLCNKB/CLDN4/CLIC3/CLIC5/CLIC6/GABRA1/GABRB2/GABRE/GABRR2/GABRR3/GLRA3/GLRB/GPR89A/GPR89B/KCNT2/LRRC8C/LRRC8D/MFSD8/OCA2/PACC1/SLC12A2/SLC12A6/SLC12A7/SLC17A3/SLC17A7/SLC17A8/SLC18A2/SLC19A1/SLC1A1/SLC1A2/SLC1A7/SLC25A14/SLC26A1/SLC26A11/SLC26A2/SLC26A3/SLC26A7/SLC26A8/SLC39A14/SLC4A1/SLC4A10/SLC4A2/SLC4A5/SLC4A9/SLC5A5/TTYH1/TTYH2/UCP2/VDAC1/VDAC2/VDAC3"
"phosphatidylinositol phosphate binding",1,"ALOX15/AMER1/ANXA2P2/ANXA9/ARFIP2/ARHGAP9/ASAP1/ATG2A/ATP13A2/AVIL/BBS5/CHMP3/CLVS1/COMMD1/CYTH3/DENND1A/FERMT2/FRMPD4/FUNDC2/FZD7/GAB2/GOLPH3/GSDMB/GSDMC/GSDMD/HIP1/HIP1R/KCNJ2/KIF16B/KRIT1/LDLRAP1/MAPT/MARK1/MYO10/MYO1B/NLRP3/OBSCN/OSBPL8/PFN1/PFN2/PHLDA2/PHLDA3/PLCD1/PLEKHA4/PLEKHA8/PLEKHF1/PLEKHN1/RACGAP1/RCSD1/RNF34/RPH3A/SAP30L/SCIN/SDCBP2/SH3PXD2A/SH3PXD2B/SLC9A1/SNX21/SNX22/SNX24/SNX4/SNX5/SVIL/SYT5/TECPR1/TOM1/TPCN1/TULP3/TWF2/VEPH1/VILL/VPS13B/VPS36/WDR45/WIPI2/ZFYVE19/ZFYVE28"
"phospholipase C activity",1,"CCL5/CCR5/CHRM5/GDPD5/PLCB4/PLCD1/PLCE1/PLCG1/PLCH1/PLCH2/SMPD1"
"phosphatidylinositol-3,4-bisphosphate binding",1,"COMMD1/GAB2/HIP1/HIP1R/KIF16B/OBSCN/PHLDA3/PLEK/PLEKHA1/PLEKHA4/SH3PXD2A"
"nuclear thyroid hormone receptor binding",1,"BRD8/GAS2L1/GTF2H1/HMGN3/JMJD1C/MED16/MED24/OASL/PRMT2/TAF11/ZNHIT3"
"glycolipid binding",1,"CEACAM5/CLEC4E/CLN3/CLN6/GPAA1/MANF/PIGK/PIGU/PLEKHA8/RTN4R/TREM2"
"lipoprotein particle receptor binding",1,"ANKRA2/AP2M1/APBB1/APOA1/APOA2/DKK1/LANCL1/LDLRAP1/MESD/PCSK9/SNX17"
"sodium ion transmembrane transporter activity",1,"ASIC1/ASIC3/ATP1A2/ATP1A3/GRIK5/HCN2/HCN3/MFSD2A/SCN11A/SCN1B/SCN2B/SCN3B/SCN4A/SCN5A/SCN7A/SCN9A/SCNN1D/SHROOM2/SLC10A3/SLC10A4/SLC12A2/SLC13A3/SLC13A4/SLC17A1/SLC17A3/SLC17A7/SLC17A8/SLC18A2/SLC1A1/SLC1A2/SLC1A3/SLC1A7/SLC20A1/SLC20A2/SLC24A2/SLC28A1/SLC28A2/SLC28A3/SLC29A1/SLC34A3/SLC38A1/SLC38A4/SLC38A5/SLC38A7/SLC41A3/SLC4A10/SLC4A5/SLC4A9/SLC5A10/SLC5A11/SLC5A2/SLC5A3/SLC5A5/SLC5A9/SLC6A9/SLC8A1/SLC8A2/SLC9A1/SLC9A3/SLC9A4/SLC9A5/SLC9A6/SLC9B1/SLC9B2/TPCN1/TRPM2/TRPM5"
"interleukin-1 receptor binding",1,"ERAP1/IL1A/IL1RN/IL36A/TLR5/TOLLIP"
"minus-end-directed microtubule motor activity",1,"DNAH10/DNAH17/DNAH3/DNAH6/DNAH8/KIF25"
"myosin V binding",1,"RAB11B/RAB25/RAB39B/RAB3B/RAB6A/RAB8A"
"nuclear retinoid X receptor binding",1,"MED25/NCOA1/NR4A2/PPARG/RARB/RARG"
"G protein-coupled serotonin receptor activity",1,"CHRM2/CHRM5/HRH1/HRH2/HRH4/HTR1F/HTR2B/HTR6"
"cyclase activity",1,"ADCY4/ADCY5/ADCY6/ADCY9/GUCY2F/NPR2/RTCA/TKFC"
"tau-protein kinase activity",1,"BRSK1/CDK5/FYN/GSK3A/MARK1/PHKG2/ROCK1/TAOK2"
"cholesterol transfer activity",1,"ABCA1/ABCG1/APOA1/APOA2/GRAMD1B/GRAMD1C/STARD3/TSPO"
"poly(A) binding",1,"DDX1/EIF4A3/ELAVL4/HNRNPDL/KHDRBS1/LARP4/PABPC4/PPIE/TIA1/ZC3H14"
"ephrin receptor binding",1,"AQP1/CHN1/CRK/EFNA3/EFNA4/EFNB1/EPHA4/FYN/NCK1/SIPA1L1"
"non-membrane spanning protein tyrosine phosphatase activity",1,"ACP1/DUSP22/PTPN4/PTPN9"
"adenylate cyclase binding",1,"ADCY5/ADRB2/AKAP6/CALM2"
"cAMP-dependent protein kinase regulator activity",1,"PKIA/PKIG/PRKAG1/PRKAR1B"
"calcium-activated potassium channel activity",1,"KCNMA1/KCNMB3/KCNMB4/KCNN4"
"myosin heavy chain binding",1,"CORO1A/MYL12B/MYL3/MYL4"
"inositol trisphosphate phosphatase activity",1,"INPP1/INPP4B/INPP5B/INPP5E"
"co-SMAD binding",1,"SMAD2/SMAD3/SMAD6/TGIF1"
"structural molecule activity conferring elasticity",1,"EMILIN2/FBLN2/FBLN5/FBN1"
"serine hydrolase activity",1,"ABHD17B/ACE/ACHE/APEH/AZU1/BMP1/C1R/CELA1/CELA2A/CFB/CFD/CLPP/CTRC/CTSG/CTSV/DPP10/DPP4/DPP7/ELANE/F12/F2/F3/F7/FAP/GZMA/GZMK/GZMM/HP/HTRA2/HTRA3/HTRA4/IMMP1L/IMMP2L/KLK14/KLK2/KLKB1/LONP1/LTF/MBTPS1/MMP1/MMP11/MMP19/MMP2/MMP8/MMP9/NAALAD2/NCEH1/OVCH1/PARL/PCSK4/PCSK5/PCSK9/PLA2G6/PLAT/PLAU/PLG/PREP/PREPL/PROC/PROZ/PRSS16/PRSS22/PRSS23/PRSS33/PRSS36/PRSS41/PRSS46P/PRSS53/PRSS58/PRTN3/RHBDD1/RHBDD2/RHBDD3/SEC11A/TLL2/TMPRSS11D/TMPRSS11E/TMPRSS13/TMPRSS2/TMPRSS3/TMPRSS7/TPSAB1/TPSB2/TYSND1"
"monocarboxylic acid binding",1,"ACACB/ACOX3/ADH5/AKR1C1/AKR1C2/AKR1C3/ALB/CYP26C1/CYP4F11/DBT/FABP2/FABP3/GPR31/GSTM2/GSTP1/HLCS/ID3/LCN12/MCCC1/NAPEPLD/NDUFAB1/OXER1/PC/PCCA/PPARD/PPARG/PRR7/RBP7/RXRA/SCP2/TMEM175/UCP1"
"calcium-dependent protein binding",1,"ALG2/ANXA3/ANXA6/CALM1/CALM2/CD177/CLN3/FCN2/NSMF/PDCD6/PEF1/PLSCR3/RAC3/S100A1/S100A10/S100A12/S100A13/S100A4/S100A5/S100A6/S100A7/S100PBP/S100Z/SLC9A1/SPACA9/STX2/TNNC1/TSG101/VAMP2/VLDLR/VPS37C/WFS1"
"peptide binding",1,"ACHE/ACVR1/ADNP/ADRB2/ANG/AP2B1/AP2M1/APBA1/APBA3/APBB1/APBB2/APOA1/ARMCX5-GPRASP2/ATP1A3/B2M/BABAM2/BACE1/C2CD2L/CACNA1A/CACNA1B/CD1A/CHRNA7/CLSTN2/CLTA/CLTB/CMKLR1/COL25A1/CRHR2/CRIP1/CST3/DHCR24/ECE1/EDNRB/ENPEP/EPHA4/EPHB2/ERAP1/FBXO2/FCGR2B/FZD5/GIPR/GLP2R/GNRHR2/GPR150/GPR171/GPR37L1/GPRASP2/GRIA3/HCRTR1/HLA-A/HLA-B/HLA-C/HLA-DOA/HLA-DQA2/HLA-F/HLA-H/HSP90AB1/IDE/INHBA/IPO4/IPO5/ITGA2/ITGAM/ITM2A/ITM2B/KCNIP2/KDELR1/KDELR2/KPNA5/KPNA7/LBP/LDLRAP1/MICA/NFKBIA/NGFR/NMUR1/NOD2/NPBWR1/NPEPPSP1/NPFFR1/NPR2/NPR3/NUP214/OPRL1/OXTR/PCSK5/PEX19/PEX5/PEX7/PFDN1/PFDN2/PFDN4/PFDN6/POM121B/PPARG/PPIA/PPIAL4A/PPIAL4C/PPIAL4D/PPIAL4H/PPID/PPIE/PPIH/PPIL1/PPWD1/PRLHR/PTGDR2/RAMP1/RAMP3/RPS6KB2/RXRA/SCARB1/SLC7A5/SLC7A8/SLC7A9/SRP68/SSTR3/TAPBP/TIMM22/TLR2/TM2D1/TMEM158/TNPO2/TOMM20/TOMM40L/TOMM70/TRAV12-1/TRAV12-2/TRAV12-3/TRAV19/TRAV23DV6/TRAV29DV5/TRAV8-4/TRBV12-3/TRBV7-9/TREM2/TRGV3/TRGV9/TRHDE/VBP1/VIPR1/VIPR2"
"xenobiotic transmembrane transporter activity",1,"ABCA3/ABCB1/ABCB11/ABCC1/ABCC10/ABCC11/ABCG2/ATRAID/SLC17A3/SLC19A1/SLC22A5/SLC29A4/SLC37A3/SLC46A1"
"exopeptidase activity",1,"ACE/ACE2/AGBL2/AGBL3/AGBL4/AOPEP/BLMH/CPA5/CPO/CPXM1/CPXM2/DNPEP/DPEP2/DPEP3/DPP3/DPP4/DPP7/ENPEP/ERAP1/ERMP1/FAP/KDM8/LAP3/MEP1A/METAP1/METAP1D/METAP2/MMP17/NAALAD2/NAALADL1/NPEPL1/NPEPPSP1/PEPD/PM20D2/PRSS16/RCE1/RNPEP/RNPEPL1/SCRN2/TRHDE/VASH2/XPNPEP2"
"histone deacetylase binding",1,"AKAP8L/ANKRA2/ANKRD1/BCL3/BCOR/BHLHE41/BRMS1L/CEBPB/CRY1/DDX20/FOXP3/GLI3/HDAC1/HDAC10/HDAC2/HDAC3/HDAC4/HDAC6/HEY2/HIF1A/HSP90AB1/IKZF3/JDP2/KAT2A/KCTD21/LCOR/LEF1/MEF2A/MTA1/MTA2/MTA3/NACC1/NACC2/NKX3-1/NR2C1/NR2E1/NUDT21/PARP1/PHB1/PHF6/PKN1/PRKN/RAD9A/RBBP4/RFXANK/SMYD4/SPI1/TFAP4/THAP7/TP53/TRAF6/YWHAB/YWHAE"
"hydrolase activity, hydrolyzing O-glycosyl compounds",1,"ABHD10/ACER1/ACER2/ADPRS/AGL/AMY2B/CHIT1/ENGASE/FUCA1/GANAB/GBA2/GLB1/GLB1L3/GUSB/HEXD/HPSE2/HYAL2/HYAL3/IDUA/LCTL/LYG1/LYZL6/MAN1B1/MAN1C1/MAN2A2/MAN2B2/MAN2C1/MANEA/MANEAL/MGAM/MOGS/MYORG/NAGLU/NAGPA/NEU1/OTOGL/OVGP1/PARG"
"clathrin binding",1,"AP1G2/AP1M1/AP1S1/AP2A2/AP2B1/AP2M1/AP2S1/AP4B1/BIN1/CALY/CLBA1/CLTA/CLTB/CLTCL1/ENTHD1/HIP1/HIP1R/LDLRAP1/LMBRD1/LRRK2/MYCBPAP/NCALD/NSG1/NSG2/SYT3/SYT5/TOM1/TOM1L2"
"chemokine activity",1,"CCL14/CCL16/CCL19/CCL20/CCL23/CCL28/CCL4/CCL5/CCL7/CKLF/CXCL1/CXCL11/CXCL12/CXCL3/CXCL6/CXCL9/PF4V1/XCL1/XCL2"
"NAD-retinol dehydrogenase activity",1,"AKR1C3/DHRS3/HSD17B6/RDH10/RDH11/RDH16/SDR16C5"
"BMP binding",1,"BMPR1A/CHRDL2/COMP/ENG/NBL1/TCAP/UCMA"
"cysteine-type endopeptidase inhibitor activity involved in apoptotic process",1,"BIRC2/BIRC7/CD27/NAIP/NOL3/PRDX3/TNFAIP8"
"mannose binding",1,"ASGR1/BSG/CD207/CLEC10A/CLEC4D/CLEC6A/COLEC11/LMAN2/LMAN2L"
"protein kinase A regulatory subunit binding",1,"AKAP1/AKAP11/AKAP6/AKAP7/AKAP8L/EZR/GSKIP/PRRC1/SPATC1L"
"protein serine/threonine phosphatase activity",1,"CDC14A/CDC14B/CDC14C/CTDNEP1/CTDSP1/CTDSP2/DUSP12/DUSP13B/DUSP14/DUSP15/DUSP16/DUSP19/DUSP22/DUSP23/DUSP28/DUSP7/LCK/MTMR3/MYH3/PDP2/PGAM5/PP2D1/PPA2/PPM1E/PPM1F/PPM1G/PPM1K/PPM1M/PPM1N/PPP1CA/PPP1CC/PPP2CB/PPP2R1A/PPP3CB/PPP3CC/PPP5C/RPAP2/SSH1/SSU72/TAB1/TIMM50"
"cysteine-type endopeptidase regulator activity involved in apoptotic process",1,"ATP2A3/BCL2L13/BEX3/BIRC2/BIRC7/CASP8AP2/CD27/CTSV/NAIP/NKX3-1/NOL3/PRDX3/PYCARD/RACK1/RPS27L/TNFAIP8"
"histone H3 methyltransferase activity",1,"EHMT2/KMT2C/KMT2D/METTL23/PRDM16/PRMT2/PRMT6/SETD3/SETD4/SETDB2/SETMAR/SMYD2/SMYD3/SUV39H1/SUV39H2/WDR5"
"modified amino acid binding",1,"ADGRB1/ANXA2P2/ANXA6/ANXA9/ASAP1/CAVIN2/CBS/CD300A/CPNE1/CPNE6/FOLR1/GRAMD1B/GSDMB/GSDMC/GSDMD/HAVCR1/HSPA8/MARK1/MMUT/OSBPL10/OSBPL8/PLEKHN1/SCARB1/SCIN/SLC19A1/SLC46A1/SMPD3/SYT3/SYT5/THBS1/TIMD4/TREM2/TRIM72/UROS"
"phospholipase activator activity",1,"CCL5/FYN/LCK/PDPK1/STX4"
"neurexin family protein binding",1,"CASK/LRRTM2/NLGN2/SYTL1/SYTL5"
"nuclear vitamin D receptor binding",1,"MED16/MED24/RXRA/TAF11/TOB2"
"muscle alpha-actinin binding",1,"LDB3/PALLD/PDLIM4/PRICKLE4/SYNPO2"
"phospholipase A2 activity",1,"ABHD3/PGAP6/PLA2G10/PLA2G12A/PLA2G2C/PLA2G2D/PLA2G6/PLAAT4/PLAAT5/PNPLA4/PNPLA8/PRDX6/PROCA1"
"chloride channel activity",1,"ANO10/ANO7/ANO8/ANO9/BEST4/BSND/CLCC1/CLCN2/CLCN7/CLCNKB/CLDN4/CLIC3/CLIC5/CLIC6/GABRA1/GABRB2/GABRE/GABRR2/GABRR3/GLRA3/GLRB/KCNT2/MFSD8/OCA2/PACC1/SLC17A7/SLC17A8/SLC1A7/SLC26A11/SLC26A7/SLC26A8/TTYH1/TTYH2"
"myosin phosphatase activity",1,"CDC14A/CDC14B/CDC14C/CTDNEP1/CTDSP1/CTDSP2/DUSP12/DUSP13B/DUSP14/DUSP15/DUSP16/DUSP19/DUSP22/DUSP23/DUSP28/DUSP7/MYH3/PGAM5/PPM1E/PPM1F/PPM1G/PPM1K/PPM1M/PPM1N/PPP1CA/PPP1CC/PPP2CB/PPP3CB/PPP3CC/PPP5C/RPAP2/SSH1/SSU72"
"GTPase binding",1,"ABCA1/ABI2/AIMP1/AKAP13/ALS2CL/AMBRA1/ANKRD27/ARFIP2/ARHGAP44/ARHGDIB/ASB15/ATG16L1/BICD1/BICD2/BICDL1/BIN1/BIRC5/BNIP3/BRK1/C15orf62/CDC42EP3/CHM/CIB1/CIMAP3/CLTA/CSE1L/DAAM1/DAAM2/DAPK3/DENND10/DENND5A/DIAPH3/DMXL2/DOCK1/DOCK10/DOCK7/DVL1/DVL2/EPRS1/EVI5L/EXOC2/EXOC5/EXPH5/FGD3/FGD4/FMNL3/GARRE1/GDI2/GGA2/GGA3/GIT1/GIT2/GNB1/GNB3/GOLGA5/HACE1/HPS6/IARS1/INF2/IPO11/IPO13/IPO4/IPO5/IPO7/IPO8/IPO9/IQGAP3/KCTD13/KIF3A/KIF3B/LAMTOR1/LRRK2/LSM2/LZTR1/MICALL1/MYO5B/NGFR/NOX1/NOXA1/NUTF2/PAK3/PARD6A/PDE6D/PEX5/PFN1/PKN1/PKN3/PLCE1/POU4F1/PREB/PRKCH/RAB11FIP3/RAB11FIP5/RAB29/RAB8A/RABGAP1L/RABGEF1/RABGGTA/RANBP1/RANGAP1/RANGRF/RAP1GAP/RAPGEF6/RCC1/RGPD8/RHOBTB3/RHOH/RIMS2/RIN1/RINL/RNF152/ROCK1/RPH3A/RPTOR/RRAGC/RTKN/SGSM2/SGSM3/SIKE1/SOD1/SPHK2/STOML2/SYTL1/SYTL5/TAMALIN/TBC1D13/TBC1D7/TNFAIP1/TNPO2/TRIP11/XPO1/XPO4/XPO5/XPOT/YBX1/YIPF2"
"alcohol binding",1,"ABCA1/ABCG1/ANXA6/APOA1/APOA2/ASTN2/C8G/CD81/CYTH2/ERLIN1/GRAMD1B/GRAMD1C/NR1H3/OSBP2/OSBPL10/OSBPL1A/OSBPL3/OSBPL8/PROM1/PROM2/PTCH1/RBP7/RPH3A/SCP2/SLC38A9/SOAT2/STARD3/STARD3NL/SULT2B1/SYP/TRPC1/TRPC3/TRPC6/TSPO/VDAC1/VDAC2"
"structural constituent of cytoskeleton",1,"ACTB/ACTG1/AGRN/ANK3/ARPC1B/ARPC3/ARPC4/ARPC5/BFSP1/BFSP2/BICD1/CROCC/CTNNA2/DES/EPB41L4B/EPB42/GFAP/HIP1/KRT2/KRT9/LMNB1/LMNB2/NEFH/NEFL/NEFM/PLS1/POTEE/POTEI/SORBS3/SPTA1/SPTAN1/SPTB/SPTBN4/TLN2/TUBA4B/TUBB/TUBB4A/TUBB6/TUBB8B/TUBD1/TUBE1/TUBG1/TUBG2/TUBGCP4/VILL/YEATS4"
